osmid,y,x,street_count,highway,ref,railway,geometry
1016468834,41.0043483,28.9634604,3,,,,POINT (28.9634604 41.0043483)
1016468882,41.0039765,28.9631693,3,,,,POINT (28.9631693 41.0039765)
1016468905,41.0041747,28.9638166,3,,,,POINT (28.9638166 41.0041747)
1016925272,41.0039776,28.964195,3,,,,POINT (28.964195 41.0039776)
1018171027,41.0035934,28.9624791,1,,,,POINT (28.9624791 41.0035934)
1018171043,41.0036658,28.9613901,3,,,,POINT (28.9613901 41.0036658)
1018171045,41.0039054,28.9620396,3,,,,POINT (28.9620396 41.0039054)
1018527952,41.0073403,28.9638408,4,,,,POINT (28.9638408 41.0073403)
1018527956,41.006177,28.9648441,3,,,,POINT (28.9648441 41.006177)
1018527964,41.0050606,28.9577806,4,,,,POINT (28.9577806 41.0050606)
1018527990,41.0047653,28.9567025,3,,,,POINT (28.9567025 41.0047653)
1018527999,41.0036097,28.963773,3,,,,POINT (28.963773 41.0036097)
1018528014,41.0052582,28.956936,3,,,,POINT (28.956936 41.0052582)
1018528019,41.0050772,28.9586791,3,,,,POINT (28.9586791 41.0050772)
1018528028,41.0071174,28.9652751,4,,,,POINT (28.9652751 41.0071174)
1018528060,41.0040391,28.9606577,3,,,,POINT (28.9606577 41.0040391)
1018528064,41.0052224,28.9614433,3,,,,POINT (28.9614433 41.0052224)
1018528111,41.0055929,28.9582278,4,,,,POINT (28.9582278 41.0055929)
1018528122,41.0045964,28.9595533,3,,,,POINT (28.9595533 41.0045964)
1018528148,41.0053668,28.9558733,3,,,,POINT (28.9558733 41.0053668)
1018528162,41.0055227,28.9551504,4,,,,POINT (28.9551504 41.0055227)
1024722358,41.0068683,28.9603366,3,,,,POINT (28.9603366 41.0068683)
1024722365,41.0056755,28.9622826,3,,,,POINT (28.9622826 41.0056755)
1024722391,41.0072215,28.959375,3,,,,POINT (28.959375 41.0072215)
1024722394,41.0050695,28.9568442,3,,,,POINT (28.9568442 41.0050695)
1024722401,41.0065382,28.9622075,3,,,,POINT (28.9622075 41.0065382)
1024722407,41.0068582,28.9605968,3,,,,POINT (28.9605968 41.0068582)
1024722428,41.007105,28.9596788,4,,,,POINT (28.9596788 41.007105)
1024722432,41.0055257,28.9622185,3,,,,POINT (28.9622185 41.0055257)
1024722438,41.0063084,28.9600875,3,,,,POINT (28.9600875 41.0063084)
1024722444,41.0068052,28.9611171,3,,,,POINT (28.9611171 41.0068052)
1024722460,41.0065661,28.9591273,3,,,,POINT (28.9591273 41.0065661)
1024722467,41.004942,28.9556769,3,,,,POINT (28.9556769 41.004942)
1025662147,41.0167361,28.9299917,3,,,,POINT (28.9299917 41.0167361)
1034388000,40.9979,28.9241941,3,,,,POINT (28.9241941 40.9979)
1034388013,40.9979741,28.9235216,3,,,,POINT (28.9235216 40.9979741)
1034388018,40.9980975,28.9227837,3,,,,POINT (28.9227837 40.9980975)
1034388023,40.9965567,28.9233171,3,,,,POINT (28.9233171 40.9965567)
1034388025,40.9972083,28.9233607,3,,,,POINT (28.9233607 40.9972083)
1034388029,40.9976686,28.923466,3,,,,POINT (28.923466 40.9976686)
1034388032,40.9977796,28.9226319,3,,,,POINT (28.9226319 40.9977796)
1034388043,40.9972711,28.9224339,3,,,,POINT (28.9224339 40.9972711)
1034388052,40.9950143,28.9289132,3,,,,POINT (28.9289132 40.9950143)
1034388053,40.9946909,28.9282884,4,,,,POINT (28.9282884 40.9946909)
1034388055,40.9944444,28.9277148,3,,,,POINT (28.9277148 40.9944444)
1034388059,40.9951942,28.927302,3,,,,POINT (28.927302 40.9951942)
1034388066,40.9950306,28.9264175,3,,,,POINT (28.9264175 40.9950306)
1034388068,40.9947861,28.926754,3,,,,POINT (28.926754 40.9947861)
1034388076,40.995335,28.928632,3,,,,POINT (28.928632 40.995335)
1034388080,40.9955423,28.9279873,4,,,,POINT (28.9279873 40.9955423)
1034388084,40.9961933,28.9272238,3,,,,POINT (28.9272238 40.9961933)
1034388088,40.9972916,28.9259417,3,,,,POINT (28.9259417 40.9972916)
1034388092,40.997429,28.9242076,3,,,,POINT (28.9242076 40.997429)
1034388103,40.9978974,28.9274589,3,,,,POINT (28.9274589 40.9978974)
1034388109,40.9973008,28.9265346,3,,,,POINT (28.9265346 40.9973008)
1034388111,40.9971604,28.9262856,3,,,,POINT (28.9262856 40.9971604)
1034388115,40.9970085,28.9258938,3,,,,POINT (28.9258938 40.9970085)
1034388118,40.9976417,28.926206,4,,,,POINT (28.926206 40.9976417)
1034388124,40.9966104,28.9267249,3,,,,POINT (28.9267249 40.9966104)
1034388133,40.9966969,28.9268352,3,,,,POINT (28.9268352 40.9966969)
1034388135,40.9963108,28.9273794,3,,,,POINT (28.9273794 40.9963108)
1034388140,40.9944479,28.9284883,3,,,,POINT (28.9284883 40.9944479)
1034388144,40.9953637,28.9276241,3,,,,POINT (28.9276241 40.9953637)
1034388153,40.99473,28.9253648,3,,,,POINT (28.9253648 40.99473)
1034388166,40.9944058,28.9243458,3,,,,POINT (28.9243458 40.9944058)
1034388170,40.9983189,28.9269609,1,,,,POINT (28.9269609 40.9983189)
1034388185,40.9965159,28.9241452,4,,,,POINT (28.9241452 40.9965159)
1034388188,40.9965212,28.9227517,3,,,,POINT (28.9227517 40.9965212)
1034388197,40.9965861,28.9221544,3,,,,POINT (28.9221544 40.9965861)
1034388210,40.9960978,28.9218975,3,,,,POINT (28.9218975 40.9960978)
1034388212,40.9957282,28.9217093,3,,,,POINT (28.9217093 40.9957282)
1034388225,40.9940428,28.922357,3,,,,POINT (28.922357 40.9940428)
1034388229,40.9959434,28.9228303,1,,,,POINT (28.9228303 40.9959434)
1034388231,40.9961043,28.9228139,3,,,,POINT (28.9228139 40.9961043)
1034388240,40.9945444,28.9264862,3,,,,POINT (28.9264862 40.9945444)
1034388242,40.9939138,28.9271379,3,,,,POINT (28.9271379 40.9939138)
1034388245,40.9940646,28.9276146,3,,,,POINT (28.9276146 40.9940646)
1034388252,40.9948595,28.9268343,3,,,,POINT (28.9268343 40.9948595)
1034388263,40.9962397,28.9240746,3,,,,POINT (28.9240746 40.9962397)
1034388265,40.9958083,28.9239487,3,,,,POINT (28.9239487 40.9958083)
1034388269,40.9943847,28.9237988,3,,,,POINT (28.9237988 40.9943847)
1034388277,40.9947281,28.9259839,3,,,,POINT (28.9259839 40.9947281)
1034388278,40.9949751,28.9256631,4,,,,POINT (28.9256631 40.9949751)
1034388279,40.9953074,28.9252114,3,,,,POINT (28.9252114 40.9953074)
1034388286,40.9978192,28.9286281,3,,,,POINT (28.9286281 40.9978192)
1034388295,40.9958959,28.9259682,4,,,,POINT (28.9259682 40.9958959)
1034388315,40.993568,28.9244567,5,,,,POINT (28.9244567 40.993568)
1034388325,40.993954,28.9253895,3,,,,POINT (28.9253895 40.993954)
1034388336,40.9941314,28.9257759,3,,,,POINT (28.9257759 40.9941314)
1034388342,40.9942538,28.9260914,3,,,,POINT (28.9260914 40.9942538)
1034388352,40.9950378,28.9270746,4,,,,POINT (28.9270746 40.9950378)
1034388360,40.9948076,28.9290592,3,,,,POINT (28.9290592 40.9948076)
1034388375,40.9952876,28.9267338,3,,,,POINT (28.9267338 40.9952876)
1034388382,40.9943865,28.9254575,4,,,,POINT (28.9254575 40.9943865)
1034388395,40.9941832,28.9251177,4,,,,POINT (28.9251177 40.9941832)
1034388397,40.993948,28.9245827,3,,,,POINT (28.9245827 40.993948)
1034388406,40.9945745,28.925252,3,,,,POINT (28.925252 40.9945745)
1034388410,40.994424,28.9248152,3,,,,POINT (28.9248152 40.994424)
1034388420,40.9937544,28.9266192,3,,,,POINT (28.9266192 40.9937544)
1034388434,40.9943997,28.9245362,3,,,,POINT (28.9245362 40.9943997)
1034388498,40.9950799,28.9293749,3,,,,POINT (28.9293749 40.9950799)
1034388516,40.9942193,28.9279893,3,,,,POINT (28.9279893 40.9942193)
1034388537,40.9935755,28.9239988,3,,,,POINT (28.9239988 40.9935755)
1034388569,40.99557,28.9264073,4,,,,POINT (28.9264073 40.99557)
1034388743,40.9915562,28.9219688,3,,,,POINT (28.9219688 40.9915562)
1035580876,41.0011545,28.9339986,3,,,,POINT (28.9339986 41.0011545)
1035580878,41.0009127,28.9343409,3,,,,POINT (28.9343409 41.0009127)
1035580881,41.0012798,28.934339,3,,,,POINT (28.934339 41.0012798)
1035580882,41.0010411,28.9345626,3,,,,POINT (28.9345626 41.0010411)
1035580883,41.0033992,28.9333813,3,,,,POINT (28.9333813 41.0033992)
1035580884,41.0020451,28.9317832,4,,,,POINT (28.9317832 41.0020451)
1035580885,41.0016404,28.931299,4,,,,POINT (28.931299 41.0016404)
1035580886,41.0012532,28.9308359,4,,,,POINT (28.9308359 41.0012532)
1035580889,41.0006658,28.9298785,3,,,,POINT (28.9298785 41.0006658)
1035580890,41.001298,28.9329303,3,,,,POINT (28.9329303 41.001298)
1035580891,41.0016603,28.9323566,4,,,,POINT (28.9323566 41.0016603)
1035580892,41.0018688,28.9320278,4,,,,POINT (28.9320278 41.0018688)
1035580893,41.0022377,28.9314619,4,,,,POINT (28.9314619 41.0022377)
1035580897,41.003399,28.9327921,3,,,,POINT (28.9327921 41.003399)
1035580898,41.0018469,28.9310077,4,,,,POINT (28.9310077 41.0018469)
1035580899,41.0014683,28.9305423,3,,,,POINT (28.9305423 41.0014683)
1035580900,41.0000604,28.9317724,3,,,,POINT (28.9317724 41.0000604)
1035580901,40.9997474,28.932121,3,,,,POINT (28.932121 40.9997474)
1035580904,40.9996196,28.9312384,3,,,,POINT (28.9312384 40.9996196)
1035580905,40.9994719,28.9319396,3,,,,POINT (28.9319396 40.9994719)
1035580908,41.0000131,28.9324654,4,,,,POINT (28.9324654 41.0000131)
1035580913,41.0004657,28.9333536,3,,,,POINT (28.9333536 41.0004657)
1035580921,41.0011194,28.9338323,3,,,,POINT (28.9338323 41.0011194)
1035580930,41.0008495,28.9330461,3,,,,POINT (28.9330461 41.0008495)
1035580956,40.9994755,28.9324919,3,,,,POINT (28.9324919 40.9994755)
1035580965,40.9994952,28.9322552,3,,,,POINT (28.9322552 40.9994952)
1035580973,40.9992379,28.9327617,4,,,,POINT (28.9327617 40.9992379)
1035580979,40.998943,28.9331447,4,,,,POINT (28.9331447 40.998943)
1035580980,40.9989526,28.9332923,3,,,,POINT (28.9332923 40.9989526)
1035580994,40.9998048,28.932185,3,,,,POINT (28.932185 40.9998048)
1035581001,41.0002866,28.9321119,3,,,,POINT (28.9321119 41.0002866)
1035581006,40.9990114,28.9314961,3,,,,POINT (28.9314961 40.9990114)
1035581015,40.9981754,28.9311088,3,,,,POINT (28.9311088 40.9981754)
1035581017,40.9976245,28.9307787,3,,,,POINT (28.9307787 40.9976245)
1035581018,40.9973138,28.9305845,3,,,,POINT (28.9305845 40.9973138)
1035581025,40.9989957,28.9320192,3,,,,POINT (28.9320192 40.9989957)
1035581028,40.9989763,28.9318102,3,,,,POINT (28.9318102 40.9989763)
1035581050,40.9993325,28.9310298,3,,,,POINT (28.9310298 40.9993325)
1035581072,40.99805,28.9314934,4,,,,POINT (28.9314934 40.99805)
1035581090,40.9980145,28.9316441,1,,,,POINT (28.9316441 40.9980145)
1035581104,40.9992,28.9320294,3,,,,POINT (28.9320294 40.9992)
1035581134,41.0006217,28.9326381,3,,,,POINT (28.9326381 41.0006217)
1035581171,40.9979979,28.9298651,3,,,,POINT (28.9298651 40.9979979)
1035581185,40.99761,28.929923,3,,,,POINT (28.929923 40.99761)
1035581190,40.9972426,28.9296749,3,,,,POINT (28.9296749 40.9972426)
1035581194,40.9967151,28.9290319,3,,,,POINT (28.9290319 40.9967151)
1035581202,40.9963117,28.9285499,3,,,,POINT (28.9285499 40.9963117)
1035581211,40.9968193,28.9306927,3,,,,POINT (28.9306927 40.9968193)
1035581218,40.9969881,28.9300423,3,,,,POINT (28.9300423 40.9969881)
1035581222,40.9964703,28.9295462,3,,,,POINT (28.9295462 40.9964703)
1035581236,40.9963218,28.930372,3,,,,POINT (28.930372 40.9963218)
1035581292,40.9969622,28.9318657,3,,,,POINT (28.9318657 40.9969622)
1035581296,40.9972112,28.9309248,3,,,,POINT (28.9309248 40.9972112)
1035581321,40.9969531,28.9283366,3,,,,POINT (28.9283366 40.9969531)
1035581323,40.9974618,28.9280251,4,,,,POINT (28.9280251 40.9974618)
1035581329,40.9978621,28.9274094,3,,,,POINT (28.9274094 40.9978621)
1035581342,40.9952904,28.9295816,3,,,,POINT (28.9295816 40.9952904)
1035581348,40.9951655,28.9287843,3,,,,POINT (28.9287843 40.9951655)
1035581355,40.9960387,28.9293708,3,,,,POINT (28.9293708 40.9960387)
1035581357,40.9958536,28.9292034,3,,,,POINT (28.9292034 40.9958536)
1035581369,40.9952532,28.9287109,3,,,,POINT (28.9287109 40.9952532)
1035581376,40.9954506,28.929801,3,,,,POINT (28.929801 40.9954506)
1035581423,40.9952808,28.9305856,3,,,,POINT (28.9305856 40.9952808)
1035581434,40.9956058,28.93005,3,,,,POINT (28.93005 40.9956058)
1035581465,40.9997592,28.9282516,4,,,,POINT (28.9282516 40.9997592)
1035581468,40.9999266,28.9286321,3,,,,POINT (28.9286321 40.9999266)
1035581488,41.0002874,28.9285671,3,,,,POINT (28.9285671 41.0002874)
1035581500,40.9967424,28.9279845,3,,,,POINT (28.9279845 40.9967424)
1035581501,40.996597,28.9282707,3,,,,POINT (28.9282707 40.996597)
1035581515,40.9963181,28.9284317,3,,,,POINT (28.9284317 40.9963181)
1035581533,40.9957121,28.9300396,3,,,,POINT (28.9300396 40.9957121)
1035581554,40.9963174,28.9280052,3,,,,POINT (28.9280052 40.9963174)
1035581568,40.995772,28.9277071,3,,,,POINT (28.9277071 40.995772)
1035581581,40.9964288,28.9281132,3,,,,POINT (28.9281132 40.9964288)
1035581595,40.9964813,28.9276248,3,,,,POINT (28.9276248 40.9964813)
1035581607,41.0003737,28.930881,3,,,,POINT (28.930881 41.0003737)
1035581609,41.0001713,28.9311899,4,,,,POINT (28.9311899 41.0001713)
1035581614,40.9999198,28.9315806,3,,,,POINT (28.9315806 40.9999198)
1035581646,40.9996384,28.9295482,1,,,,POINT (28.9295482 40.9996384)
1035581652,41.0001058,28.9296061,3,,,,POINT (28.9296061 41.0001058)
1035581677,41.0003463,28.9288365,3,,,,POINT (28.9288365 41.0003463)
1035581703,40.9995399,28.9288944,3,,,,POINT (28.9288944 40.9995399)
1035581767,41.0002301,28.9283872,3,,,,POINT (28.9283872 41.0002301)
1035581787,40.9996817,28.931318,3,,,,POINT (28.931318 40.9996817)
1035581788,40.9999554,28.9309147,4,,,,POINT (28.9309147 40.9999554)
1035581799,41.0001529,28.9306032,4,,,,POINT (28.9306032 41.0001529)
1035581805,41.0004075,28.9302502,3,,,,POINT (28.9302502 41.0004075)
1035581816,41.0007031,28.929522,4,,,,POINT (28.929522 41.0007031)
1035581835,41.0012372,28.9318774,4,,,,POINT (28.9318774 41.0012372)
1035581837,41.0008677,28.9314409,4,,,,POINT (28.9314409 41.0008677)
1035581842,41.0006192,28.9311402,4,,,,POINT (28.9311402 41.0006192)
1035581845,40.9998968,28.9302829,3,,,,POINT (28.9302829 40.9998968)
1035581865,41.0004048,28.9291957,3,,,,POINT (28.9291957 41.0004048)
1035581872,41.0004222,28.9314638,4,,,,POINT (28.9314638 41.0004222)
1035581874,41.0008352,28.930785,3,,,,POINT (28.930785 41.0008352)
1035581880,41.0018154,28.9300316,3,,,,POINT (28.9300316 41.0018154)
1035581881,41.001097,28.9310749,4,,,,POINT (28.9310749 41.001097)
1035581882,41.000659,28.9317703,4,,,,POINT (28.9317703 41.000659)
1035581898,41.0031105,28.933495,3,,,,POINT (28.933495 41.0031105)
1035581902,41.0014609,28.9315611,4,,,,POINT (28.9315611 41.0014609)
1035581903,41.0023853,28.9301952,3,,,,POINT (28.9301952 41.0023853)
1035581904,41.0010201,28.9322161,3,,,,POINT (28.9322161 41.0010201)
1035581905,41.0006853,28.9327238,4,,,,POINT (28.9327238 41.0006853)
1035581908,40.9995385,28.9270493,3,,,,POINT (28.9270493 40.9995385)
1035581909,40.9985139,28.9298522,3,,,,POINT (28.9298522 40.9985139)
1035581910,40.9986648,28.9294883,3,,,,POINT (28.9294883 40.9986648)
1035581914,40.9984874,28.9286199,3,,,,POINT (28.9286199 40.9984874)
1035581923,40.9986968,28.9299618,1,,,,POINT (28.9299618 40.9986968)
1035581924,40.9982554,28.9297261,3,,,,POINT (28.9297261 40.9982554)
1035581925,41.0010118,28.9261826,3,,,,POINT (28.9261826 41.0010118)
1035581926,41.0010969,28.925681,3,,,,POINT (28.925681 41.0010969)
1035581927,41.0011313,28.9253618,3,,,,POINT (28.9253618 41.0011313)
1035581928,41.0011859,28.9247074,3,,,,POINT (28.9247074 41.0011859)
1035581931,41.0015101,28.9243991,3,,,,POINT (28.9243991 41.0015101)
1035581932,41.0011904,28.9277046,3,,,,POINT (28.9277046 41.0011904)
1035581933,41.0011874,28.9275061,3,,,,POINT (28.9275061 41.0011874)
1035581935,41.0013317,28.9268035,4,,,,POINT (28.9268035 41.0013317)
1035581937,41.0015668,28.9265393,3,,,,POINT (28.9265393 41.0015668)
1035581938,41.001609,28.9263461,3,,,,POINT (28.9263461 41.001609)
1035581944,41.0000897,28.9261947,5,,,,POINT (28.9261947 41.0000897)
1035581945,41.0000753,28.9279048,4,,,,POINT (28.9279048 41.0000753)
1035581946,41.0004005,28.9275932,3,,,,POINT (28.9275932 41.0004005)
1035581950,41.00079,28.9264978,3,,,,POINT (28.9264978 41.00079)
1035581956,41.0005468,28.9246719,3,,,,POINT (28.9246719 41.0005468)
1035581958,40.999873,28.9247263,3,,,,POINT (28.9247263 40.999873)
1035581959,41.0004067,28.9251681,3,,,,POINT (28.9251681 41.0004067)
1035581960,41.0007472,28.9253796,3,,,,POINT (28.9253796 41.0007472)
1035581963,41.0005919,28.9265099,4,,,,POINT (28.9265099 41.0005919)
1035581965,41.0006337,28.9260606,3,,,,POINT (28.9260606 41.0006337)
1035581969,41.0011521,28.9232661,3,,,,POINT (28.9232661 41.0011521)
1035581970,41.0009026,28.9238598,3,,,,POINT (28.9238598 41.0009026)
1035581993,41.0024411,28.9236075,4,,,,POINT (28.9236075 41.0024411)
1035582011,41.0015471,28.923118,3,,,,POINT (28.923118 41.0015471)
1035582039,41.0010911,28.9228858,3,,,,POINT (28.9228858 41.0010911)
1035582057,41.0008703,28.9229773,3,,,,POINT (28.9229773 41.0008703)
1035582075,41.0017825,28.9239667,4,,,,POINT (28.9239667 41.0017825)
1035582077,41.0015371,28.9244166,3,,,,POINT (28.9244166 41.0015371)
1035582092,40.9992395,28.9256394,3,,,,POINT (28.9256394 40.9992395)
1035582117,40.9996535,28.9251957,3,,,,POINT (28.9251957 40.9996535)
1035582198,40.9964752,28.9324977,3,,,,POINT (28.9324977 40.9964752)
1035582300,40.998947,28.9265475,3,,,,POINT (28.9265475 40.998947)
1035582307,40.99864,28.9278998,3,,,,POINT (28.9278998 40.99864)
1035582309,40.9983415,28.9292789,3,,,,POINT (28.9292789 40.9983415)
1035582312,40.9981835,28.9300559,3,,,,POINT (28.9300559 40.9981835)
1035582365,40.9988903,28.9263973,3,,,,POINT (28.9263973 40.9988903)
1035582420,41.0001373,28.9241545,4,,,,POINT (28.9241545 41.0001373)
1035582435,41.000221,28.9233018,5,,,,POINT (28.9233018 41.000221)
1035582450,41.0007151,28.9227619,3,,,,POINT (28.9227619 41.0007151)
1035582561,41.001244,28.9241791,3,,,,POINT (28.9241791 41.001244)
1035582633,41.001877,28.9357716,3,,,,POINT (28.9357716 41.001877)
1035582634,41.0015496,28.9350081,3,,,,POINT (28.9350081 41.0015496)
1035622379,41.0189903,28.9258789,3,,,,POINT (28.9258789 41.0189903)
1036040420,41.0029482,28.9342243,3,,,,POINT (28.9342243 41.0029482)
1036040431,41.0020168,28.934668,5,,,,POINT (28.934668 41.0020168)
1036040441,41.0035066,28.9339034,3,,,,POINT (28.9339034 41.0035066)
1036040451,41.0094561,28.9377177,4,,,,POINT (28.9377177 41.0094561)
1036040553,41.0055368,28.9343329,3,,,,POINT (28.9343329 41.0055368)
1036040555,41.0047249,28.9344445,4,,,,POINT (28.9344445 41.0047249)
1036040559,41.0041022,28.9348463,4,,,,POINT (28.9348463 41.0041022)
1036040577,41.0032414,28.9351207,3,,,,POINT (28.9351207 41.0032414)
1036040583,41.0033599,28.9365516,4,,,,POINT (28.9365516 41.0033599)
1036040601,41.0040645,28.9346357,3,,,,POINT (28.9346357 41.0040645)
1036040607,41.0041933,28.9343215,3,,,,POINT (28.9343215 41.0041933)
1036040615,41.0040166,28.9337025,3,,,,POINT (28.9337025 41.0040166)
1036040634,41.0089389,28.9374575,3,,,,POINT (28.9374575 41.0089389)
1036040651,41.0029803,28.9339766,3,,,,POINT (28.9339766 41.0029803)
1036040786,41.0034484,28.9324895,4,,,,POINT (28.9324895 41.0034484)
1036040808,41.003211,28.9321894,4,,,,POINT (28.9321894 41.003211)
1036040813,41.0028018,28.9317253,4,,,,POINT (28.9317253 41.0028018)
1036040816,41.0023862,28.9312264,4,,,,POINT (28.9312264 41.0023862)
1036040819,41.0019985,28.9307614,4,,,,POINT (28.9307614 41.0019985)
1036040825,41.0016096,28.9303241,3,,,,POINT (28.9303241 41.0016096)
1036040843,41.0017001,28.9338328,3,,,,POINT (28.9338328 41.0017001)
1036040846,41.0020787,28.933594,3,,,,POINT (28.933594 41.0020787)
1036040852,41.0024978,28.933324,4,,,,POINT (28.933324 41.0024978)
1036040855,41.0026893,28.9329999,4,,,,POINT (28.9329999 41.0026893)
1036040859,41.0028634,28.9327431,4,,,,POINT (28.9327431 41.0028634)
1036040865,41.0030591,28.9324568,4,,,,POINT (28.9324568 41.0030591)
1036040877,41.0038354,28.9317057,4,,,,POINT (28.9317057 41.0038354)
1036040892,41.0026088,28.9334849,3,,,,POINT (28.9334849 41.0026088)
1036040933,41.0008503,28.9324608,3,,,,POINT (28.9324608 41.0008503)
1036041017,41.0052399,28.9362275,4,,,,POINT (28.9362275 41.0052399)
1036041024,41.0051248,28.9358957,4,,,,POINT (28.9358957 41.0051248)
1036041038,41.0044225,28.9335312,3,,,,POINT (28.9335312 41.0044225)
1036041045,41.0040661,28.9324801,4,,,,POINT (28.9324801 41.0040661)
1036041051,41.0036547,28.9311367,3,,,,POINT (28.9311367 41.0036547)
1036041052,41.0035227,28.9306738,3,,,,POINT (28.9306738 41.0035227)
1036041058,41.0033694,28.9301051,3,,,,POINT (28.9301051 41.0033694)
1036041135,41.00674,28.9363477,4,,,,POINT (28.9363477 41.00674)
1036041178,41.0020976,28.9328254,3,,,,POINT (28.9328254 41.0020976)
1036041182,41.0022879,28.9325292,4,,,,POINT (28.9325292 41.0022879)
1036041185,41.002465,28.9322869,4,,,,POINT (28.9322869 41.002465)
1036041187,41.0026726,28.931971,4,,,,POINT (28.931971 41.0026726)
1036041259,41.0029082,28.9338055,3,,,,POINT (28.9338055 41.0029082)
1036041260,41.0032742,28.933271,3,,,,POINT (28.933271 41.0032742)
1036041283,41.0044722,28.9362365,4,,,,POINT (28.9362365 41.0044722)
1036041287,41.003547,28.9364913,3,,,,POINT (28.9364913 41.003547)
1036041294,41.0049859,28.9361848,3,,,,POINT (28.9361848 41.0049859)
1036041308,41.0049531,28.9359798,3,,,,POINT (28.9359798 41.0049531)
1036041396,41.0024264,28.938101,3,,,,POINT (28.938101 41.0024264)
1036041405,41.0028,28.9395445,3,,,,POINT (28.9395445 41.0028)
1036041415,41.0027185,28.9367887,3,,,,POINT (28.9367887 41.0027185)
1036041424,41.002331,28.9354521,3,,,,POINT (28.9354521 41.002331)
1036041442,41.0011485,28.9339198,3,,,,POINT (28.9339198 41.0011485)
1036041490,41.0033269,28.932749,4,,,,POINT (28.932749 41.0033269)
1036041494,41.0031105,28.9330661,4,,,,POINT (28.9330661 41.0031105)
1036041500,41.0029443,28.9333189,4,,,,POINT (28.9333189 41.0029443)
1036041507,41.0027429,28.933619,4,,,,POINT (28.933619 41.0027429)
1036041536,41.0033958,28.9339164,3,,,,POINT (28.9339164 41.0033958)
1036041662,41.0023328,28.9370051,3,,,,POINT (28.9370051 41.0023328)
1036041686,41.0022312,28.9367978,3,,,,POINT (28.9367978 41.0022312)
1036041734,41.0019907,28.9376182,4,,,,POINT (28.9376182 41.0019907)
1036041738,41.0016046,28.9367778,3,,,,POINT (28.9367778 41.0016046)
1036041949,41.0022656,28.9401298,3,,,,POINT (28.9401298 41.0022656)
1036042085,41.0019629,28.9402027,3,,,,POINT (28.9402027 41.0019629)
1036042653,41.0025941,28.9379214,3,,,,POINT (28.9379214 41.0025941)
1045078910,41.014382,28.9304646,3,,,,POINT (28.9304646 41.014382)
1045079075,41.0124525,28.9314156,3,,,,POINT (28.9314156 41.0124525)
1045079319,41.0123701,28.9311534,3,,,,POINT (28.9311534 41.0123701)
1045079365,41.0122557,28.9311506,4,,,,POINT (28.9311506 41.0122557)
1045079400,41.0123308,28.9310207,3,,,,POINT (28.9310207 41.0123308)
1049732670,41.0138859,28.9327598,4,,,,POINT (28.9327598 41.0138859)
1049868843,41.0116398,28.9388081,4,,,,POINT (28.9388081 41.0116398)
1049868851,41.0122384,28.938897,4,,,,POINT (28.938897 41.0122384)
1055371195,41.0165053,28.9764561,3,,,,POINT (28.9764561 41.0165053)
1055371699,41.0165069,28.9846881,4,,,,POINT (28.9846881 41.0165069)
1055371734,41.0171327,28.9751074,3,,,,POINT (28.9751074 41.0171327)
1055371770,41.0164388,28.9846963,3,,,,POINT (28.9846963 41.0164388)
1055371979,41.0021688,28.9743689,3,,,,POINT (28.9743689 41.0021688)
1055371984,41.0021058,28.9732376,3,,,,POINT (28.9732376 41.0021058)
1055371988,41.0020628,28.9717517,3,,,,POINT (28.9717517 41.0020628)
1055372003,41.0028327,28.9681983,3,,,,POINT (28.9681983 41.0028327)
1055372049,41.003959,28.95608,3,,,,POINT (28.95608 41.003959)
1055372133,41.0023015,28.9736316,3,,,,POINT (28.9736316 41.0023015)
1055372145,41.0022429,28.9735665,4,crossing,,,POINT (28.9735665 41.0022429)
1055372709,41.0062478,28.9536137,4,,,,POINT (28.9536137 41.0062478)
1055372722,41.0062835,28.9534253,3,,,,POINT (28.9534253 41.0062835)
1055372823,41.0027743,28.9529557,3,,,,POINT (28.9529557 41.0027743)
1055372845,41.0030765,28.956015,5,,,,POINT (28.956015 41.0030765)
1055372921,41.0072551,28.9533843,3,traffic_signals,,,POINT (28.9533843 41.0072551)
1055373030,41.0019539,28.9492772,4,,,,POINT (28.9492772 41.0019539)
1055373033,41.0017891,28.9481778,3,,,,POINT (28.9481778 41.0017891)
1055373044,41.0015933,28.9463093,4,,,,POINT (28.9463093 41.0015933)
1055373157,41.0028219,28.950208,3,,,,POINT (28.950208 41.0028219)
1055373192,41.0015312,28.9488157,3,,,,POINT (28.9488157 41.0015312)
1055373197,41.0015502,28.95116,4,,,,POINT (28.95116 41.0015502)
1055373199,41.0018054,28.9522493,4,,,,POINT (28.9522493 41.0018054)
1055512576,41.0063492,28.9227081,3,,,,POINT (28.9227081 41.0063492)
1055512578,41.0064206,28.922978,3,,,,POINT (28.922978 41.0064206)
1055512585,41.0067676,28.9249946,4,,,,POINT (28.9249946 41.0067676)
1055512592,41.0049406,28.9249995,3,,,,POINT (28.9249995 41.0049406)
1055512593,41.0049666,28.9241449,4,,,,POINT (28.9241449 41.0049666)
1055512602,41.005192,28.9232854,4,,,,POINT (28.9232854 41.005192)
1055512610,41.0059905,28.9219715,3,,,,POINT (28.9219715 41.0059905)
1055512613,41.0056692,28.923274,3,,,,POINT (28.923274 41.0056692)
1055512619,41.005732,28.9242305,4,,,,POINT (28.9242305 41.005732)
1055512623,41.0057863,28.9250397,3,,,,POINT (28.9250397 41.0057863)
