u,v,key,osmid,bridge,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,tunnel,width,service,area,ref
6990473850,1061624325,0,932883557,,secondary,,,Haliç Caddesi,False,False,4.287743515369861,"LINESTRING (28.9493036 41.0207947, 28.9492661 41.0207685)",,,,,,
6990473850,8613399364,0,932883557,,secondary,,,Haliç Caddesi,False,True,33.39729360351468,"LINESTRING (28.9493036 41.0207947, 28.9496278 41.020969)",,,,,,
6990473851,6990473850,0,747076508,,footway,,,,False,True,10.718135226486474,"LINESTRING (28.9493801 41.0207175, 28.9493036 41.0207947)",,,,,,
6990473852,6990473853,0,747076509,,residential,,,,False,True,2.3807604407920326,"LINESTRING (28.9507581 41.0208832, 28.9507412 41.0209004)",,,,,,
6990473852,3364860519,0,1138196368,,residential,,,,False,False,35.92792228147576,"LINESTRING (28.9507581 41.0208832, 28.9511064 41.0210712)",,,,,,
6990473852,7244872126,0,747076512,,residential,,,,False,False,101.9283066394643,"LINESTRING (28.9507581 41.0208832, 28.9507778 41.0208635, 28.9514896 41.0201513)",,,,,,
6990473853,6990473852,0,747076509,,residential,,,,False,False,2.3807604407920326,"LINESTRING (28.9507412 41.0209004, 28.9507581 41.0208832)",,,,,,
6990473853,1061624568,0,747076509,,residential,,,,False,True,61.67386925797032,"LINESTRING (28.9507412 41.0209004, 28.9503131 41.0213513)",,,,,,
6990473853,8613399419,0,"[747076510, 747076511]",,"['footway', 'residential']",,,,False,False,43.85391182179222,"LINESTRING (28.9507412 41.0209004, 28.9503558 41.0206809, 28.9503233 41.0206635)",,,,,,
6990473855,8613399419,0,747076511,,footway,,,,False,True,1.5274012754794788,"LINESTRING (28.9503085 41.0206555, 28.9503233 41.0206635)",,,,,,
6990473856,7244872126,0,747076512,,residential,,,,False,True,4.596677216796761,"LINESTRING (28.9515226 41.0201183, 28.9514896 41.0201513)",,,,,,
6990473856,7244872125,0,776487527,,pedestrian,,,Tetimmeler Sokağı,False,False,53.1462290394474,"LINESTRING (28.9515226 41.0201183, 28.9518916 41.0197298)",,,,,,
6990473856,1061623090,0,1138196334,,residential,,,,False,False,33.889743081493755,"LINESTRING (28.9515226 41.0201183, 28.9518506 41.0202962)",,,,,,
6990550008,1061625330,0,241036889,,residential,,,Serdab Sokağı,False,True,110.7939825467906,"LINESTRING (28.9523252 41.0177618, 28.9533919 41.0171744)",,,,,,
6990550008,3364897331,0,322208929,,residential,,,Eski Mutaflar Caddesi,False,False,34.94669769915993,"LINESTRING (28.9523252 41.0177618, 28.9526566 41.0179522)",,,,,,
6990550008,1061625106,0,329596762,,residential,,,Fatih Türbesi Sokağı,False,True,27.5056909894329,"LINESTRING (28.9523252 41.0177618, 28.9520992 41.017941)",,,,,,
6990550008,1061625109,0,1457536048,,residential,,,Kıztaşı Caddesi,False,True,13.451268355348382,"LINESTRING (28.9523252 41.0177618, 28.95229 41.0177366, 28.9522378 41.017662)",,,,,,
7104331583,11365741270,0,1225593176,,footway,,,,False,True,53.802957160127825,"LINESTRING (28.964884 41.0109225, 28.9642465 41.0108704)",,,,,,
7104331583,11365741272,0,1427527462,,pedestrian,,,,False,False,92.71105934711285,"LINESTRING (28.964884 41.0109225, 28.9640051 41.0104172)",,,,,,
7104331583,11365714761,0,"[1225593176, 1225593172, 1225593173, 1225593175]",,footway,,,,False,"[False, True]",82.803932462195,"LINESTRING (28.964884 41.0109225, 28.9652398 41.0107909, 28.9654051 41.0106563, 28.9653731 41.0106313, 28.9653536 41.0105492, 28.9653443 41.0105422, 28.965257 41.0104916, 28.9652034 41.0104605)",,building_passage,,,,
7104331583,30215252,0,"[1456064949, 1427527462]",,"['pedestrian', 'footway']",,,,False,"[False, True]",136.4786338859427,"LINESTRING (28.964884 41.0109225, 28.9651447 41.0110764, 28.9650816 41.0111521, 28.9651303 41.0111817, 28.9659196 41.0116612, 28.9660099 41.0116957)",,,,,,
7161873724,10628407464,0,183295201,,pedestrian,1,,Cakmakçılar Yokuşu,False,True,4.780320130005386,"LINESTRING (28.9694656 41.0136245, 28.9695079 41.0136533)",,,,,,
7161873724,311367453,0,183295201,,pedestrian,1,,Cakmakçılar Yokuşu,False,False,44.986673747209764,"LINESTRING (28.9694656 41.0136245, 28.9693076 41.0135169, 28.96903 41.0133918)",,,,,,
7161873724,1408445430,0,330089060,,pedestrian,,,Çarkçılar Sokağı,False,False,149.4728965898914,"LINESTRING (28.9694656 41.0136245, 28.96956 41.0135176, 28.9697125 41.0126802, 28.969779 41.0123131)",,,,,,
7203285031,5780066480,0,771614877,,footway,,,,False,True,11.070310965514178,"LINESTRING (28.9453499 40.9963594, 28.9453092 40.9964541)",,,,,,
7203285031,7203285052,0,771614898,,footway,,,,False,False,113.38795117745438,"LINESTRING (28.9453499 40.9963594, 28.9453967 40.9963559, 28.9455668 40.9963443, 28.9461398 40.9963242, 28.9466595 40.9963324, 28.9466993 40.9963332)",,,,,,
7203285031,7203285032,0,771614898,,footway,,,,False,True,49.139427073202704,"LINESTRING (28.9453499 40.9963594, 28.9453114 40.9963622, 28.9449705 40.9963879, 28.9449647 40.9963883, 28.9448622 40.9964018, 28.9447689 40.9964125)",,,,,,
7203285032,7203285033,0,771614878,,footway,,,,False,False,44.52124184490781,"LINESTRING (28.9447689 40.9964125, 28.9452768 40.9965281)",,,,,,
7203285032,7203285031,0,771614898,,footway,,,,False,False,49.1394270732027,"LINESTRING (28.9447689 40.9964125, 28.9448622 40.9964018, 28.9449647 40.9963883, 28.9449705 40.9963879, 28.9453114 40.9963622, 28.9453499 40.9963594)",,,,,,
7203285032,7203309987,0,771614898,,footway,,,,False,True,169.20118642933292,"LINESTRING (28.9447689 40.9964125, 28.9447006 40.9964203, 28.9443486 40.9964702, 28.943771 40.9965799, 28.9432481 40.996702, 28.9429514 40.9967773, 28.9428911 40.9967926, 28.9428264 40.9968113)",,,,,,
7203285033,5780066480,0,610295664,,footway,,,,False,False,8.666080600991476,"LINESTRING (28.9452768 40.9965281, 28.9453092 40.9964541)",,,,,,
7203285033,5780066500,0,610295664,,footway,,,,False,True,110.70482586884228,"LINESTRING (28.9452768 40.9965281, 28.9448726 40.9974758)",,,,,,
7203285033,7203285032,0,771614878,,footway,,,,False,True,44.52124184490781,"LINESTRING (28.9452768 40.9965281, 28.9447689 40.9964125)",,,,,,
7203285034,5780066471,0,610295660,,footway,,,,False,False,107.6278959659632,"LINESTRING (28.9460762 40.9977777, 28.9472965 40.9980754)",,,,,,
7203285034,5780066500,0,610295660,,footway,,,,False,True,106.4419997859854,"LINESTRING (28.9460762 40.9977777, 28.9448726 40.9974758)",,,,,,
7203285034,7203285035,0,771614879,,footway,,,,False,False,111.76179735891543,"LINESTRING (28.9460762 40.9977777, 28.946493 40.9968231)",,,,,,
7203285035,7203285034,0,771614879,,footway,,,,False,True,111.76179735891543,"LINESTRING (28.946493 40.9968231, 28.9460762 40.9977777)",,,,,,
7203285035,5780066483,0,771614880,,footway,,,,False,False,13.419241346656236,"LINESTRING (28.946493 40.9968231, 28.9465246 40.9968268, 28.9465562 40.996823, 28.9465847 40.9968119, 28.9466072 40.9967948, 28.9466216 40.9967733)",,,,,,
7203285035,5780066481,0,771614880,,footway,,,,False,True,13.404649692763062,"LINESTRING (28.946493 40.9968231, 28.9464645 40.9968122, 28.9464419 40.9967952, 28.9464273 40.9967737, 28.9464222 40.9967499, 28.9464271 40.9967261)",,,,,,
7203285052,7203285053,0,771614881,,footway,,,,False,False,40.009263940269044,"LINESTRING (28.9466993 40.9963332, 28.9465557 40.9966763)",,,,,,
7203285052,7203285055,0,771614898,,footway,,,,False,False,108.79075575005868,"LINESTRING (28.9466993 40.9963332, 28.946744 40.996334, 28.9467798 40.9963341, 28.9473877 40.9963662, 28.9479572 40.996424, 28.9479887 40.9964271)",,,,,,
7203285052,7203285031,0,771614898,,footway,,,,False,True,113.3879511774544,"LINESTRING (28.9466993 40.9963332, 28.9466595 40.9963324, 28.9461398 40.9963242, 28.9455668 40.9963443, 28.9453967 40.9963559, 28.9453499 40.9963594)",,,,,,
7203285053,7203285052,0,771614881,,footway,,,,False,True,40.009263940269044,"LINESTRING (28.9465557 40.9966763, 28.9466993 40.9963332)",,,,,,
7203285053,5780066481,0,771614880,,footway,,,,False,False,13.422080778002064,"LINESTRING (28.9465557 40.9966763, 28.9465241 40.9966726, 28.9464925 40.9966764, 28.946464 40.9966874, 28.9464415 40.9967046, 28.9464271 40.9967261)",,,,,,
7203285053,5780066483,0,771614880,,footway,,,,False,True,13.405754363182423,"LINESTRING (28.9465557 40.9966763, 28.9465842 40.9966872, 28.9466068 40.9967042, 28.9466214 40.9967256, 28.9466265 40.9967494, 28.9466216 40.9967733)",,,,,,
7203285054,7203285055,0,771614882,,footway,,,,False,False,72.86506858704585,"LINESTRING (28.9477232 40.997051, 28.9479887 40.9964271)",,,,,,
7203285054,5780066471,0,948305432,,footway,,,,False,True,119.40453539782236,"LINESTRING (28.9477232 40.997051, 28.9472965 40.9980754)",,,,,,
7203285054,7203285056,0,610295666,,footway,,,,False,False,65.125206786215,"LINESTRING (28.9477232 40.997051, 28.9484345 40.9972206, 28.948463 40.9972278)",,,,,,
7203285054,5780066483,0,610295666,,footway,,,,False,True,97.47161873697802,"LINESTRING (28.9477232 40.997051, 28.9476768 40.9970399, 28.9466216 40.9967733)",,,,,,
7203285055,7203285054,0,771614882,,footway,,,,False,True,72.86506858704585,"LINESTRING (28.9479887 40.9964271, 28.9477232 40.997051)",,,,,,
7203285055,7203285057,0,771614898,,footway,,,,False,False,66.79658622780453,"LINESTRING (28.9479887 40.9964271, 28.9480052 40.9964288, 28.9480357 40.9964333, 28.948596 40.9965171, 28.9487272 40.9965425, 28.9487674 40.9965504)",,,,,,
7203285055,7203285052,0,771614898,,footway,,,,False,True,108.79075575005868,"LINESTRING (28.9479887 40.9964271, 28.9479572 40.996424, 28.9473877 40.9963662, 28.9467798 40.9963341, 28.946744 40.996334, 28.9466993 40.9963332)",,,,,,
7203285056,5780066493,0,610295666,,footway,,,,False,False,100.1818845368386,"LINESTRING (28.948463 40.9972278, 28.9495945 40.9975149)",,,,,,
7203285056,7203285057,0,771614883,,footway,,,,False,False,79.53777943598013,"LINESTRING (28.948463 40.9972278, 28.9487674 40.9965504)",,,,,,
7203285056,8777869986,0,948305433,,footway,,,,False,True,119.55302298279697,"LINESTRING (28.948463 40.9972278, 28.9480363 40.9982536)",,,,,,
7203285056,7203285054,0,610295666,,footway,,,,False,True,65.125206786215,"LINESTRING (28.948463 40.9972278, 28.9484345 40.9972206, 28.9477232 40.997051)",,,,,,
7203285057,7203285056,0,771614883,,footway,,,,False,True,79.53777943598013,"LINESTRING (28.9487674 40.9965504, 28.948463 40.9972278)",,,,,,
7203285057,7203285072,0,771614898,,footway,,,,False,False,100.08059410482986,"LINESTRING (28.9487674 40.9965504, 28.9488028 40.9965573, 28.9491557 40.9966257, 28.9497486 40.9967728, 28.9498714 40.9968092, 28.9499045 40.996819)",,,,,,
7203285057,7203285055,0,771614898,,footway,,,,False,True,66.79658622780453,"LINESTRING (28.9487674 40.9965504, 28.9487272 40.9965425, 28.948596 40.9965171, 28.9480357 40.9964333, 28.9480052 40.9964288, 28.9479887 40.9964271)",,,,,,
7203285058,7203285059,0,771614884,,footway,,,,False,False,16.584692880827337,"LINESTRING (28.948612 40.9985488, 28.9486712 40.9984065)",,,,,,
7203285058,5780066498,0,771614884,,footway,,,,False,True,47.07345349678558,"LINESTRING (28.948612 40.9985488, 28.9491726 40.9985345)",,,,,,
7203285058,7203285061,0,771614886,,footway,,,,False,True,232.83089904316293,"LINESTRING (28.948612 40.9985488, 28.9483852 40.9990361, 28.9480107 40.9999282, 28.9477649 41.0005424)",,,,,,
7203285059,8777869986,0,610295660,,footway,,,,False,True,55.92894399732104,"LINESTRING (28.9486712 40.9984065, 28.9480363 40.9982536)",,,,,,
7203285059,7203285058,0,771614884,,footway,,,,False,True,16.584692880827337,"LINESTRING (28.9486712 40.9984065, 28.948612 40.9985488)",,,,,,
7203285059,5780066498,0,610295660,,footway,,,,False,False,44.42127495873185,"LINESTRING (28.9486712 40.9984065, 28.9486895 40.998411, 28.9491085 40.9985173, 28.9491726 40.9985345)",,,,,,
7203285060,5780066502,0,771614885,,footway,,,,False,True,25.58670002865407,"LINESTRING (28.9448904 41.0002291, 28.9449819 41.0000096)",,,,,,
7203285060,7203285069,0,771614890,,footway,,,,False,False,117.44707999116883,"LINESTRING (28.9448904 41.0002291, 28.9462233 41.0005511)",,,,,,
7203285060,5780066464,0,771614890,,footway,,,,False,True,123.75844878667537,"LINESTRING (28.9448904 41.0002291, 28.9437715 40.9999589, 28.9438629 40.9997433)",,,,,,
7203285061,7203285064,0,610295657,,footway,,,,False,False,82.06993431238281,"LINESTRING (28.9477649 41.0005424, 28.9486972 41.0007653)",,,,,,
7203285061,5780066479,0,610295657,,footway,,,,False,True,122.32981324322748,"LINESTRING (28.9477649 41.0005424, 28.9463864 41.0001847)",,,,,,
7203285061,7203309985,0,771614896,,footway,,,,False,True,15.286328277297399,"LINESTRING (28.9477649 41.0005424, 28.9477023 41.0006715)",,,,,,
7203285061,7203285058,0,771614886,,footway,,,,False,False,232.83089904316293,"LINESTRING (28.9477649 41.0005424, 28.9480107 40.9999282, 28.9483852 40.9990361, 28.948612 40.9985488)",,,,,,
7203285064,5780066461,0,610295657,,footway,,,,False,False,69.82111649429206,"LINESTRING (28.9486972 41.0007653, 28.9494894 41.0009572)",,,,,,
7203285064,7203285061,0,610295657,,footway,,,,False,True,82.06993431238281,"LINESTRING (28.9486972 41.0007653, 28.9477649 41.0005424)",,,,,,
7203285064,5780066508,0,771614887,,footway,,,,False,False,15.9702649064511,"LINESTRING (28.9486972 41.0007653, 28.9486301 41.0008997)",,,,,,
7203285064,7203285067,0,771614888,,footway,,,,False,False,247.34109529056497,"LINESTRING (28.9486972 41.0007653, 28.9489359 41.0001853, 28.9493137 40.9993134, 28.9496013 40.9986482)",,,,,,
7203285067,5780066473,0,610295660,,footway,,,,False,False,68.43498667106532,"LINESTRING (28.9496013 40.9986482, 28.950384 40.9988209)",,,,,,
7203285067,5780066498,0,610295660,,footway,,,,False,True,38.134974828381345,"LINESTRING (28.9496013 40.9986482, 28.949555 40.9986367, 28.9491726 40.9985345)",,,,,,
7203285067,7203285064,0,771614888,,footway,,,,False,True,247.34109529056497,"LINESTRING (28.9496013 40.9986482, 28.9493137 40.9993134, 28.9489359 41.0001853, 28.9486972 41.0007653)",,,,,,
7203285068,7203285069,0,771614890,,footway,,,,False,True,122.48630050395614,"LINESTRING (28.9476137 41.0008862, 28.9462233 41.0005511)",,,,,,
7203285068,7203309985,0,771614896,,footway,,,,False,False,25.0046113151131,"LINESTRING (28.9476137 41.0008862, 28.9477023 41.0006715)",,,,,,
7203285068,5780066508,0,"[771614897, 610295671]",,footway,,,,False,"[False, True]",106.69201348333667,"LINESTRING (28.9476137 41.0008862, 28.9485401 41.0011135, 28.9486301 41.0008997)",,,,,,
7203285069,5780066505,0,771614889,,footway,,,,False,True,24.974435123849318,"LINESTRING (28.9462233 41.0005511, 28.9463181 41.0003382)",,,,,,
7203285069,7203285068,0,771614890,,footway,,,,False,False,122.48630050395614,"LINESTRING (28.9462233 41.0005511, 28.9476137 41.0008862)",,,,,,
7203285069,7203285060,0,771614890,,footway,,,,False,True,117.44707999116883,"LINESTRING (28.9462233 41.0005511, 28.9448904 41.0002291)",,,,,,
7203285069,11365714710,0,1225593158,,footway,,,,False,False,10.375858999461546,"LINESTRING (28.9462233 41.0005511, 28.9462117 41.0005797, 28.946187 41.0006403)",,,,,,
7203285072,5780066493,0,771614891,,footway,,,,False,True,81.63709377848701,"LINESTRING (28.9499045 40.996819, 28.9495945 40.9975149)",,,,,,
7203285072,7203285075,0,771614898,,footway,,,,False,False,108.67351787454209,"LINESTRING (28.9499045 40.996819, 28.9499406 40.9968297, 28.9503205 40.9969423, 28.9508625 40.9971339, 28.9510468 40.9972096, 28.9510817 40.9972238)",,,,,,
7203285072,7203285057,0,771614898,,footway,,,,False,True,100.08059410482986,"LINESTRING (28.9499045 40.996819, 28.9498714 40.9968092, 28.9497486 40.9967728, 28.9491557 40.9966257, 28.9488028 40.9965573, 28.9487674 40.9965504)",,,,,,
7203285073,7203285077,0,610295667,,footway,,,,False,True,146.7812003632043,"LINESTRING (28.9505183 40.9985242, 28.952266 40.9984729)",,,,,,
7203285073,7203285074,0,771614892,,footway,,,,False,False,83.87770792540594,"LINESTRING (28.9505183 40.9985242, 28.9508276 40.9978069)",,,,,,
7203285073,5780066473,0,771614893,,footway,,,,False,True,34.86363031900568,"LINESTRING (28.9505183 40.9985242, 28.950384 40.9988209)",,,,,,
7203285073,5780066498,0,610295667,,footway,,,,False,False,112.95527096243815,"LINESTRING (28.9505183 40.9985242, 28.9501776 40.9985342, 28.9491726 40.9985345)",,,,,,
7203285074,7203285078,0,610295666,,footway,,,,False,False,138.29004062034195,"LINESTRING (28.9508276 40.9978069, 28.9523984 40.9981827)",,,,,,
7203285074,7203285075,0,771614892,,footway,,,,False,False,68.25465183926524,"LINESTRING (28.9508276 40.9978069, 28.9510817 40.9972238)",,,,,,
7203285074,7203285073,0,771614892,,footway,,,,False,True,83.87770792540594,"LINESTRING (28.9508276 40.9978069, 28.9505183 40.9985242)",,,,,,
7203285074,5780066493,0,610295666,,footway,,,,False,True,108.46071029175718,"LINESTRING (28.9508276 40.9978069, 28.9507869 40.9977964, 28.9495945 40.9975149)",,,,,,
7203285075,7203285074,0,771614892,,footway,,,,False,True,68.25465183926524,"LINESTRING (28.9510817 40.9972238, 28.9508276 40.9978069)",,,,,,
7203285075,7203285079,0,771614898,,footway,,,,False,False,142.71794021071742,"LINESTRING (28.9510817 40.9972238, 28.9511175 40.9972384, 28.9512112 40.9972768, 28.9513752 40.9973435, 28.951859 40.9975659, 28.9525225 40.9979039)",,,,,,
7203285075,7203285072,0,771614898,,footway,,,,False,True,108.67351787454211,"LINESTRING (28.9510817 40.9972238, 28.9510468 40.9972096, 28.9508625 40.9971339, 28.9503205 40.9969423, 28.9499406 40.9968297, 28.9499045 40.996819)",,,,,,
7203285076,7203285077,0,771614894,,footway,,,,False,False,66.19327521872475,"LINESTRING (28.9520329 40.9990416, 28.952266 40.9984729)",,,,,,
7203285077,7203285073,0,610295667,,footway,,,,False,False,146.7812003632043,"LINESTRING (28.952266 40.9984729, 28.9505183 40.9985242)",,,,,,
7203285077,11046221946,0,610295667,,footway,,,,False,True,94.69845623540722,"LINESTRING (28.952266 40.9984729, 28.9533944 40.9984767)",,,,,,
7203285077,7203285078,0,771614894,,footway,,,,False,False,34.128244309938445,"LINESTRING (28.952266 40.9984729, 28.9523984 40.9981827)",,,,,,
7203285077,7203285076,0,771614894,,footway,,,,False,True,66.19327521872475,"LINESTRING (28.952266 40.9984729, 28.9520329 40.9990416)",,,,,,
7203285078,4380363853,0,610295666,,footway,,,,False,False,75.904520106789,"LINESTRING (28.9523984 40.9981827, 28.9532574 40.9983964)",,,,,,
7203285078,7203285074,0,610295666,,footway,,,,False,True,138.29004062034195,"LINESTRING (28.9523984 40.9981827, 28.9508276 40.9978069)",,,,,,
7203285078,7203285079,0,771614894,,footway,,,,False,False,32.70384372538914,"LINESTRING (28.9523984 40.9981827, 28.9525225 40.9979039)",,,,,,
7203285078,7203285077,0,771614894,,footway,,,,False,True,34.128244309938445,"LINESTRING (28.9523984 40.9981827, 28.952266 40.9984729)",,,,,,
7203285079,7203285078,0,771614894,,footway,,,,False,True,32.70384372538914,"LINESTRING (28.9525225 40.9979039, 28.9523984 40.9981827)",,,,,,
7203285079,4380363853,0,771614898,,footway,,,,False,False,82.52910308310325,"LINESTRING (28.9525225 40.9979039, 28.9529782 40.9981924, 28.9532574 40.9983964)",,,,,,
7203285079,7203285075,0,771614898,,footway,,,,False,True,142.71794021071742,"LINESTRING (28.9525225 40.9979039, 28.951859 40.9975659, 28.9513752 40.9973435, 28.9512112 40.9972768, 28.9511175 40.9972384, 28.9510817 40.9972238)",,,,,,
7203309985,5780066508,0,610295658,,footway,,,,False,True,81.89055293211241,"LINESTRING (28.9477023 41.0006715, 28.9486301 41.0008997)",,,,,,
7203309985,7203285061,0,771614896,,footway,,,,False,False,15.286328277297399,"LINESTRING (28.9477023 41.0006715, 28.9477649 41.0005424)",,,,,,
7203309985,7203285068,0,771614896,,footway,,,,False,True,25.0046113151131,"LINESTRING (28.9477023 41.0006715, 28.9476137 41.0008862)",,,,,,
7203309985,5780066505,0,610295658,,footway,,,,False,False,121.93187937337069,"LINESTRING (28.9477023 41.0006715, 28.9471086 41.0005255, 28.9463181 41.0003382)",,,,,,
7203309986,4381044521,0,771614898,,footway,,,,False,False,152.58858807281646,"LINESTRING (28.9393624 40.9985003, 28.9395497 40.9983502, 28.9396452 40.9982876, 28.9399186 40.9981082, 28.9403676 40.99784, 28.9406554 40.9976882, 28.940758 40.9976249)",,,,,,
7203309987,7203285032,0,771614898,,footway,,,,False,False,169.2011864293329,"LINESTRING (28.9428264 40.9968113, 28.9428911 40.9967926, 28.9429514 40.9967773, 28.9432481 40.996702, 28.943771 40.9965799, 28.9443486 40.9964702, 28.9447006 40.9964203, 28.9447689 40.9964125)",,,,,,
7203309987,4381044521,0,771614898,,footway,,,,False,True,196.16607942563206,"LINESTRING (28.9428264 40.9968113, 28.9421696 40.9970158, 28.9418338 40.9971526, 28.9413774 40.9973351, 28.9408631 40.9975795, 28.940758 40.9976249)",,,,,,
7203309987,5780066500,0,"[771614899, 610295660]",,footway,,,,False,"[False, True]",203.92544971560216,"LINESTRING (28.9428264 40.9968113, 28.9427723 40.9969792, 28.9448726 40.9974758)",,,,,,
7229096723,8602077958,0,214800349,,footway,,,Divanyolu Caddesi,False,True,65.38458541603417,"LINESTRING (28.9723605 41.0083109, 28.9715847 41.008366)",,,,,,
7229096723,5129172836,0,25301472,,secondary,,,Boyacı Ahmet Sokağı,False,True,126.5732019272117,"LINESTRING (28.9723605 41.0083109, 28.9723575 41.0082831, 28.972239 41.0071763)",,,,,,
7229096723,3282349643,0,228463993,,footway,,,Divanyolu Caddesi,False,False,34.78072224676001,"LINESTRING (28.9723605 41.0083109, 28.9724523 41.0083031, 28.9727724 41.0082759)",,,,,,
7229096723,13431435311,0,1464240210,,secondary,,,,False,False,8.938314595266787,"LINESTRING (28.9723605 41.0083109, 28.9723636 41.0083343, 28.9723673 41.0083629, 28.9723709 41.0083909)",,,,,,
7229102799,1058892795,0,825886236,,primary,3,30,Turgut Özal Millet Caddesi,False,False,11.224627401591816,"LINESTRING (28.9451576 41.0103514, 28.9452837 41.0103177)",,,,,,
7229102799,2371631229,0,825886236,,primary,3,30,Turgut Özal Millet Caddesi,False,True,151.10379643335835,"LINESTRING (28.9451576 41.0103514, 28.9451016 41.0103646, 28.9443382 41.0105655, 28.9440565 41.0106431, 28.94374 41.0107276, 28.9434565 41.0107971)",,,,,,
7229102799,1057437393,0,975112975,,footway,,,,False,True,24.763344655313546,"LINESTRING (28.9451576 41.0103514, 28.9451907 41.010425, 28.9452094 41.0104667, 28.9452524 41.0105623)",,,,,,
7244872125,1061625035,0,91387287,,residential,,,Hattat Nafiz Caddesi,False,False,35.27210262713317,"LINESTRING (28.9518916 41.0197298, 28.9515496 41.0195453)",,,,,,
7244872125,1061624262,0,91387287,,residential,,,Hattat Nafiz Caddesi,False,True,37.15436219558473,"LINESTRING (28.9518916 41.0197298, 28.9522518 41.0199242)",,,,,,
7244872125,6990473856,0,776487527,,pedestrian,,,Tetimmeler Sokağı,False,True,53.1462290394474,"LINESTRING (28.9518916 41.0197298, 28.9515226 41.0201183)",,,,,,
7244872125,10609408198,0,1138196474,,pedestrian,,,tetimmeler,False,False,112.36366700456354,"LINESTRING (28.9518916 41.0197298, 28.9527224 41.0189372)",,,,,,
7244872126,6990473856,0,747076512,,residential,,,,False,False,4.596677216796761,"LINESTRING (28.9514896 41.0201513, 28.9515226 41.0201183)",,,,,,
7244872126,8613399420,0,776487528,,pedestrian,,,,False,True,43.47951670749424,"LINESTRING (28.9514896 41.0201513, 28.9510787 41.019913)",,,,,,
7244872126,6990473852,0,747076512,,residential,,,,False,True,101.9283066394643,"LINESTRING (28.9514896 41.0201513, 28.9507778 41.0208635, 28.9507581 41.0208832)",,,,,,
7244872127,8613399420,0,776487528,,pedestrian,,,,False,False,1.8417942487252634,"LINESTRING (28.9510613 41.0199029, 28.9510787 41.019913)",,,,,,
7354408153,3079738244,0,303585469,,secondary,2,,Ankara Caddesi,False,True,46.740102566951336,"LINESTRING (28.9760178 41.0155351, 28.9762417 41.01592)",,,,,,
7354408153,8602030545,0,927098379,,footway,,,,False,True,2.984044345713702,"LINESTRING (28.9760178 41.0155351, 28.9759842 41.0155439)",,,,,,
7354408153,10617342043,0,303585469,,secondary,2,,Ankara Caddesi,False,False,13.009227739548658,"LINESTRING (28.9760178 41.0155351, 28.9759631 41.0154417, 28.9759548 41.0154282)",,,,,,
7354408153,8602030551,0,927098379,,footway,,,,False,False,6.804315848916238,"LINESTRING (28.9760178 41.0155351, 28.9760549 41.0155253, 28.9760944 41.015515)",,,,,,
7363117193,7363133119,0,"[400927906, 787517978]",,service,,,,False,True,86.21336692598474,"LINESTRING (28.93858 41.0038126, 28.937995 41.0037041, 28.9380469 41.0035284, 28.938071 41.0034749, 28.9379687 41.0034413)",,,,,,
7363133119,4034200775,0,400927906,,service,,,,False,True,9.644570392950904,"LINESTRING (28.9379687 41.0034413, 28.9380025 41.0033584)",,,,,,
7363133119,7363117193,0,"[400927906, 787517978]",,service,,,,False,False,86.21336692598474,"LINESTRING (28.9379687 41.0034413, 28.938071 41.0034749, 28.9380469 41.0035284, 28.937995 41.0037041, 28.93858 41.0038126)",,,,,,
7363133119,7363133128,0,"[787520030, 787520031]",,service,,,,False,False,135.42890409210983,"LINESTRING (28.9379687 41.0034413, 28.9379222 41.0034217, 28.9378737 41.0034792, 28.9378183 41.0035092, 28.937756 41.0035092, 28.9376538 41.0035066, 28.9374529 41.0034609, 28.9374235 41.0034308, 28.9374962 41.0031851, 28.9368763 41.0030518)",,,,,,
7363133128,7363133119,0,"[787520030, 787520031]",,service,,,,False,True,135.42890409210983,"LINESTRING (28.9368763 41.0030518, 28.9374962 41.0031851, 28.9374235 41.0034308, 28.9374529 41.0034609, 28.9376538 41.0035066, 28.937756 41.0035092, 28.9378183 41.0035092, 28.9378737 41.0034792, 28.9379222 41.0034217, 28.9379687 41.0034413)",,,,,,
7363187461,1036041283,0,787526505,,secondary,,,,False,True,8.002937227509475,"LINESTRING (28.9363317 41.0044765, 28.9362365 41.0044722)",,,,,,
7363188297,1036041287,0,895208060,,secondary,,,Etyemez Tekkesi Sokağı,False,False,92.44214873936862,"LINESTRING (28.9362799 41.0043629, 28.9364913 41.003547)",,,,,,
7363188297,1036041283,0,895208060,,secondary,,,Etyemez Tekkesi Sokağı,False,True,12.687547445800835,"LINESTRING (28.9362799 41.0043629, 28.9362365 41.0044722)",,,,,,
7363188297,1036040559,0,145788837,,residential,,,Gümrükçü Sokağı,False,False,123.82122567467127,"LINESTRING (28.9362799 41.0043629, 28.9357068 41.004246, 28.9352455 41.0041569, 28.9348463 41.0041022)",,,,,,
7363391040,1058893857,0,228489433,,service,,,,False,True,7.250799916903198,"LINESTRING (28.939199 41.0041261, 28.9391179 41.0041036)",,,,,,
7363391040,7363391077,0,228489433,,service,,,,False,False,64.04908080200038,"LINESTRING (28.939199 41.0041261, 28.9394224 41.004188, 28.9399097 41.004336)",,,,,,
