poi_id,name,lat,lon,poi_group,poi_category,amenity,tourism,historic,leisure,geometry,mapped_node_id,distance_to_node_m,mapped_node_lon,mapped_node_lat
5243949941,Antik cafe,41.021062,28.94588,food,amenity:cafe,cafe,,,,POINT (28.94588 41.021062),1060106902,13.099947607853998,28.9459173,41.0211764
5113465232,Araf coffe,41.01832,28.952749,food,amenity:cafe,cafe,,,,POINT (28.952749 41.01832),1061625001,29.1341721563906,28.9529921,41.0181329
5113465241,Araf coffe lab,41.018507,28.9531,food,amenity:cafe,cafe,,,,POINT (28.9531 41.018507),1061624548,29.55011844731111,28.9533632,41.0183304
5113612625,Arap Gıda,41.029022,28.944438,food,amenity:cafe,cafe,,,,POINT (28.944438 41.029022),1064222666,9.486389501282824,28.9443841,41.028947
5113128235,Aras Baklava Pasta ve Cafe,41.008098,28.953728,food,amenity:cafe,cafe,,,,POINT (28.953728 41.008098),278366676,19.288096944978967,28.9535921,41.0082379
5244802012,Arch Bistro,41.004636,28.971313,food,amenity:cafe,cafe,,,,POINT (28.971313 41.004636),248137315,11.759691242283026,28.9711774,41.0046627
5680098121,Archive Cafe & Winehouse,41.003506,28.980613,food,amenity:cafe,cafe,,,,POINT (28.980613 41.003506),3370712783,25.004268662722307,28.9807937,41.0036848
5088192755,Arkadaşım Cafe,41.001951,28.936157,food,amenity:cafe,cafe,,,,POINT (28.936157 41.001951),1035582633,33.372157936637805,28.9357716,41.001877
5075962032,Arslan cafe,41.012256,28.949235,food,amenity:cafe,cafe,,,,POINT (28.949235 41.012256),10660877744,10.281284254325953,28.94933,41.0123144
12319472060,Art,41.003796,28.98048,food,amenity:cafe,cafe,,,,POINT (28.98048 41.003796),566635078,17.925846945899494,28.980287,41.0037269
13208436902,Artlocalist,41.0301,28.950518,food,amenity:cafe,cafe,,,,POINT (28.950518 41.0301),1102729588,9.890672616814733,28.9504025,41.0301179
5112966977,Arzum cafe nargile,41.003185,28.953224,food,amenity:cafe,cafe,,,,POINT (28.953224 41.003185),11046283812,14.329109014785427,28.9533843,41.0032294
5099062160,As bilardo cafe,41.007513,28.947463,food,amenity:cafe,cafe,,,,POINT (28.947463 41.007513),1058892382,15.44587450212985,28.9473351,41.0076129
5244810628,Aslı Cafe Express,41.00663,28.966913,food,amenity:cafe,cafe,,,,POINT (28.966913 41.00663),3081292069,10.041481484240688,28.9670159,41.0066761
5115938122,Asmalı Cafe,41.007272,28.928666,food,amenity:cafe,cafe,,,,POINT (28.928666 41.007272),316968592,24.6801789483384,28.9286472,41.0074935
5113465268,Asrı sani cay evi,41.018169,28.951437,food,amenity:cafe,cafe,,,,POINT (28.951437 41.018169),1061625104,23.995433494178627,28.9516499,41.0183131
5113465000,Asude,41.017506,28.951581,food,amenity:cafe,cafe,,,,POINT (28.951581 41.017506),1061625158,13.004726681954148,28.9514308,41.0175349
5115940980,Atabarı,41.00225,28.932896,food,amenity:cafe,cafe,,,,POINT (28.932896 41.00225),1036041178,17.951927872425376,28.9328254,41.0020976
6466135286,Atölye Kafasi,41.027931,28.956161,food,amenity:cafe,cafe,,,,POINT (28.956161 41.027931),3364807812,22.419037150231734,28.9559025,41.0279822
7055231785,Aura Balat,41.026765,28.957717,food,amenity:cafe,cafe,,,,POINT (28.957717 41.026765),1059527263,20.838544983695733,28.9579495,41.026699
5088197342,Avunç Çay Evi,40.999671,28.928034,food,amenity:cafe,cafe,,,,POINT (28.928034 40.999671),1035581465,20.728046013517414,28.9282516,40.9997592
5243951428,Aylishie cafe,41.021578,28.944237,food,amenity:cafe,cafe,,,,POINT (28.944237 41.021578),1060106872,29.90360068645575,28.9439434,41.0217305
5110344556,Ağa kapısı,41.017405,28.96451,food,amenity:cafe,cafe,,,,POINT (28.96451 41.017405),311375343,21.543926663872348,28.964414,41.0172253
5107245391,Aşikar Cafe,41.007098,28.930566,food,amenity:cafe,cafe,,,,POINT (28.930566 41.007098),13596806813,14.077554727533503,28.9306261,41.0072162
5112749119,Aşk-ı Rüba kafe,41.032847,28.945931,food,amenity:cafe,cafe,,,,POINT (28.945931 41.032847),1102850654,12.85750039436021,28.9460827,41.0328636
5088190913,Bab-ı Ali Kafe,41.003859,28.936322,food,amenity:cafe,cafe,,,,POINT (28.936322 41.003859),1036041287,37.489061644201875,28.9364913,41.003547
5111214101,Baba Ali cafe,41.003954,28.936433,food,amenity:cafe,cafe,,,,POINT (28.936433 41.003954),1036041287,45.520059740568854,28.9364913,41.003547
5110344581,Babi ali kahvasi,41.016749,28.965647,food,amenity:cafe,cafe,,,,POINT (28.965647 41.016749),311375340,19.60036901637125,28.9657872,41.016608
5113465230,Babi yaren,41.018168,28.952713,food,amenity:cafe,cafe,,,,POINT (28.952713 41.018168),1061625001,23.73866542276011,28.9529921,41.0181329
5113465222,Babüsselam,41.017857,28.95216,food,amenity:cafe,cafe,,,,POINT (28.95216 41.017857),1061625106,10.6424865153789,28.9520992,41.017941
5115933161,Bahar Büfe,40.999986,28.930768,food,amenity:cafe,cafe,,,,POINT (28.930768 40.999986),1035581788,12.772622791635904,28.9309147,40.9999554
5099058122,Bahar Cafe,41.006734,28.942064,food,amenity:cafe,cafe,,,,POINT (28.942064 41.006734),1058893992,25.89407755114482,28.9418785,41.0069201
9688042817,Balat,41.031642,28.946479,food,amenity:cafe,cafe,,,,POINT (28.946479 41.031642),1102850430,5.568492540509788,28.9464496,41.0316869
5112749758,Balat - Ali Denizci,41.033554,28.944282,food,amenity:cafe,cafe,,,,POINT (28.944282 41.033554),1102850684,27.16170094847665,28.9444587,41.0333493
12346458362,Balat Atik Cafe,41.03174,28.948465,food,amenity:cafe,cafe,,,,POINT (28.948465 41.03174),1102850540,30.245908861125812,28.9483134,41.0319868
5081445117,Balat Kahvesi,41.026074,28.958353,food,amenity:cafe,cafe,,,,POINT (28.958353 41.026074),2379807076,18.993654699990454,28.9583932,41.0262421
5112749734,Balat Nargile Cafe,41.032179,28.945548,food,amenity:cafe,cafe,,,,POINT (28.945548 41.032179),1102850569,14.877822553813868,28.9455077,41.0320487
5112749094,Balat Çay Evi,41.033224,28.946259,food,amenity:cafe,cafe,,,,POINT (28.946259 41.033224),1102850685,6.780923105854696,28.9463362,41.0332421
5106127795,Baltepe,41.026189,28.948073,food,amenity:cafe,cafe,,,,POINT (28.948073 41.026189),1061754785,32.12272417497056,28.9478653,41.0264317
10599304205,Balıkçı Murat Abi - Balık ekmek,41.004879,28.969634,food,amenity:cafe,cafe,,,,POINT (28.969634 41.004879),12823777799,9.428299271047145,28.9697463,41.0048763
5111215142,Bambam,41.006083,28.938707,food,amenity:cafe,cafe,,,,POINT (28.938707 41.006083),1058893937,18.26637219888588,28.938532,41.0059853
6324422485,Bamli cafe,41.015998,28.973434,food,amenity:cafe,cafe,,,,POINT (28.973434 41.015998),278344475,15.901793322933102,28.9734733,41.0158581
13452482601,Baraka Balat Café,41.028784,28.949624,food,amenity:cafe,cafe,,,,POINT (28.949624 41.028784),1102729667,16.003193591265592,28.9496786,41.0286461
5106132748,Barısta Cafe,41.013993,28.935348,food,amenity:cafe,cafe,,,,POINT (28.935348 41.013993),316924497,33.06736905758695,28.9357378,41.0139491
5113481328,Başak çay evi,41.021914,28.948982,food,amenity:cafe,cafe,,,,POINT (28.948982 41.021914),1061624285,9.054489969092186,28.9489199,41.0218474
5113500232,Bellis Cafe,41.006837,28.971697,food,amenity:cafe,cafe,,,,POINT (28.971697 41.006837),275605220,12.658692897404283,28.9715854,41.0067604
