routing_algorithm,selected_poi_ids,selected_poi_names,selected_poi_groups,total_length_m,distance_error_m,within_target_range,segment_lengths_m,route_node_count
astar,10127887983 | 5244807882 | 5110342142 | 5110342145,Keyci Hatun Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | Molla Hüsrev cami Turbası | Anit kafe,park_garden | viewpoint_attraction | museum_historic | food,5392.86029816016,892.8602981601598,False,1932.06 | 2165.16 | 1081.95 | 127.37 | 86.32,126
astar,5110342145 | 10127887983 | 5244807882 | 5110342142,Anit kafe | Keyci Hatun Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | Molla Hüsrev cami Turbası,food | park_garden | viewpoint_attraction | museum_historic,5392.86029816016,892.8602981601598,False,86.32 | 2018.37 | 2165.16 | 1081.95 | 41.05,126
astar,5112732265 | 5244807985 | 10127887983 | 5110342147,Beyazıt Türk Hamam Kültürü Müzesi | Çorlulu Alipaşa Madresesi | Keyci Hatun Parkı | tebessüm kafe,museum_historic | viewpoint_attraction | park_garden | food,5394.9943981768065,894.9943981768065,False,469.78 | 630.73 | 2180.25 | 1967.83 | 146.40,128
astar,5110342147 | 10127887983 | 5244807985 | 5112732265,tebessüm kafe | Keyci Hatun Parkı | Çorlulu Alipaşa Madresesi | Beyazıt Türk Hamam Kültürü Müzesi,food | park_garden | viewpoint_attraction | museum_historic,5394.994398176807,894.9943981768074,False,146.40 | 1967.83 | 2180.25 | 630.73 | 469.78,128
astar,5112732265 | 5110342193 | 4895209121 | 13530207351,Beyazıt Türk Hamam Kültürü Müzesi | Hermes cafe | Laleli | Hoca Ahmet Yesevi Parkı,museum_historic | food | viewpoint_attraction | park_garden,5395.034076388178,895.0340763881777,False,469.78 | 510.14 | 823.64 | 1634.10 | 1957.37,144
astar,13530207351 | 4895209121 | 5110342193 | 5112732265,Hoca Ahmet Yesevi Parkı | Laleli | Hermes cafe | Beyazıt Türk Hamam Kültürü Müzesi,park_garden | viewpoint_attraction | food | museum_historic,5395.034076388179,895.0340763881786,False,1957.37 | 1634.10 | 823.64 | 510.14 | 469.78,144
astar,5110342142 | 8735018410 | 5110342195 | 9867832017,Molla Hüsrev cami Turbası | Mehmet Akif Ersoy Parkı | Gülsoy cafe | Rainbow stairs,museum_historic | park_garden | food | viewpoint_attraction,5395.242641032917,895.2426410329172,False,41.05 | 1799.62 | 1832.03 | 927.02 | 795.52,124
astar,5110342142 | 9867832017 | 5110342195 | 8735018410,Molla Hüsrev cami Turbası | Rainbow stairs | Gülsoy cafe | Mehmet Akif Ersoy Parkı,museum_historic | viewpoint_attraction | food | park_garden,5395.242641032917,895.2426410329172,False,41.05 | 836.58 | 927.02 | 1832.03 | 1758.57,124
astar,8735018410 | 5110342195 | 9867832017 | 5110342142,Mehmet Akif Ersoy Parkı | Gülsoy cafe | Rainbow stairs | Molla Hüsrev cami Turbası,park_garden | food | viewpoint_attraction | museum_historic,5395.242641032917,895.2426410329172,False,1758.57 | 1832.03 | 927.02 | 836.58 | 41.05,124
astar,9867832017 | 5110342195 | 8735018410 | 5110342142,Rainbow stairs | Gülsoy cafe | Mehmet Akif Ersoy Parkı | Molla Hüsrev cami Turbası,viewpoint_attraction | food | park_garden | museum_historic,5395.242641032917,895.2426410329172,False,795.52 | 927.02 | 1832.03 | 1799.62 | 41.05,124
astar,5110342195 | 8735018410 | 5110342142 | 9867832017,Gülsoy cafe | Mehmet Akif Ersoy Parkı | Molla Hüsrev cami Turbası | Rainbow stairs,food | park_garden | museum_historic | viewpoint_attraction,5395.242641032917,895.2426410329172,False,131.50 | 1832.03 | 1799.62 | 836.58 | 795.52,124
astar,9867832017 | 5110342142 | 8735018410 | 5110342195,Rainbow stairs | Molla Hüsrev cami Turbası | Mehmet Akif Ersoy Parkı | Gülsoy cafe,viewpoint_attraction | museum_historic | park_garden | food,5395.242641032918,895.2426410329181,False,795.52 | 836.58 | 1799.62 | 1832.03 | 131.50,124
astar,5110342195 | 5112732265 | 9867832017 | 13530207351,Gülsoy cafe | Beyazıt Türk Hamam Kültürü Müzesi | Rainbow stairs | Hoca Ahmet Yesevi Parkı,food | museum_historic | viewpoint_attraction | park_garden,5396.896737713076,896.8967377130757,False,131.50 | 533.85 | 977.19 | 1796.99 | 1957.37,149
astar,13530207351 | 9867832017 | 5112732265 | 5110342195,Hoca Ahmet Yesevi Parkı | Rainbow stairs | Beyazıt Türk Hamam Kültürü Müzesi | Gülsoy cafe,park_garden | viewpoint_attraction | museum_historic | food,5396.896737713077,896.8967377130766,False,1957.37 | 1796.99 | 977.19 | 533.85 | 131.50,149
astar,13530207351 | 9867832017 | 5110342147 | 4506783904,Hoca Ahmet Yesevi Parkı | Rainbow stairs | tebessüm kafe | Kanuni Sultan Suleyman 1 Turbesi,park_garden | viewpoint_attraction | food | museum_historic,5397.03334184191,897.0333418419104,False,1957.37 | 1796.99 | 765.80 | 428.20 | 448.67,147
astar,4506783904 | 5110342147 | 9867832017 | 13530207351,Kanuni Sultan Suleyman 1 Turbesi | tebessüm kafe | Rainbow stairs | Hoca Ahmet Yesevi Parkı,museum_historic | food | viewpoint_attraction | park_garden,5397.033341841912,897.0333418419123,False,448.67 | 428.20 | 765.80 | 1796.99 | 1957.37,147
astar,5110342142 | 10127887983 | 5110342195 | 4895209121,Molla Hüsrev cami Turbası | Keyci Hatun Parkı | Gülsoy cafe | Laleli,museum_historic | park_garden | food | viewpoint_attraction,5397.560624530605,897.5606245306053,False,41.05 | 1891.00 | 1800.56 | 766.72 | 898.22,127
astar,5110342142 | 4895209121 | 5110342195 | 10127887983,Molla Hüsrev cami Turbası | Laleli | Gülsoy cafe | Keyci Hatun Parkı,museum_historic | viewpoint_attraction | food | park_garden,5397.560624530605,897.5606245306053,False,41.05 | 857.17 | 766.72 | 1800.56 | 1932.06,127
astar,4895209121 | 5110342195 | 10127887983 | 5110342142,Laleli | Gülsoy cafe | Keyci Hatun Parkı | Molla Hüsrev cami Turbası,viewpoint_attraction | food | park_garden | museum_historic,5397.560624530605,897.5606245306053,False,898.22 | 766.72 | 1800.56 | 1891.00 | 41.05,127
astar,6916379085 | 10127887983 | 5110342195 | 4895209121,İstanbul’un Orta Noktası | Keyci Hatun Parkı | Gülsoy cafe | Laleli,museum_historic | park_garden | food | viewpoint_attraction,5397.560624530605,897.5606245306053,False,288.59 | 1643.46 | 1800.56 | 766.72 | 898.22,127
astar,6916379085 | 4895209121 | 5110342195 | 10127887983,İstanbul’un Orta Noktası | Laleli | Gülsoy cafe | Keyci Hatun Parkı,museum_historic | viewpoint_attraction | food | park_garden,5397.560624530605,897.5606245306053,False,288.59 | 609.63 | 766.72 | 1800.56 | 1932.06,127
astar,10127887983 | 5110342195 | 6916379085 | 4895209121,Keyci Hatun Parkı | Gülsoy cafe | İstanbul’un Orta Noktası | Laleli,park_garden | food | museum_historic | viewpoint_attraction,5397.560624530605,897.5606245306053,False,1932.06 | 1800.56 | 157.10 | 609.63 | 898.22,127
astar,10127887983 | 5110342195 | 4895209121 | 6916379085,Keyci Hatun Parkı | Gülsoy cafe | Laleli | İstanbul’un Orta Noktası,park_garden | food | viewpoint_attraction | museum_historic,5397.560624530605,897.5606245306053,False,1932.06 | 1800.56 | 766.72 | 609.63 | 288.59,127
astar,4895209121 | 6916379085 | 5110342195 | 10127887983,Laleli | İstanbul’un Orta Noktası | Gülsoy cafe | Keyci Hatun Parkı,viewpoint_attraction | museum_historic | food | park_garden,5397.560624530605,897.5606245306053,False,898.22 | 609.63 | 157.10 | 1800.56 | 1932.06,127
astar,4895209121 | 5110342195 | 6916379085 | 10127887983,Laleli | Gülsoy cafe | İstanbul’un Orta Noktası | Keyci Hatun Parkı,viewpoint_attraction | food | museum_historic | park_garden,5397.560624530605,897.5606245306053,False,898.22 | 766.72 | 157.10 | 1643.46 | 1932.06,127
astar,4895209121 | 5110342195 | 10127887983 | 6916379085,Laleli | Gülsoy cafe | Keyci Hatun Parkı | İstanbul’un Orta Noktası,viewpoint_attraction | food | park_garden | museum_historic,5397.560624530605,897.5606245306053,False,898.22 | 766.72 | 1800.56 | 1643.46 | 288.59,127
astar,10127887983 | 5110342195 | 4895209121 | 5110342142,Keyci Hatun Parkı | Gülsoy cafe | Laleli | Molla Hüsrev cami Turbası,park_garden | food | viewpoint_attraction | museum_historic,5397.560624530606,897.5606245306062,False,1932.06 | 1800.56 | 766.72 | 857.17 | 41.05,127
astar,10127887983 | 6916379085 | 5110342195 | 4895209121,Keyci Hatun Parkı | İstanbul’un Orta Noktası | Gülsoy cafe | Laleli,park_garden | museum_historic | food | viewpoint_attraction,5397.560624530606,897.5606245306062,False,1932.06 | 1643.46 | 157.10 | 766.72 | 898.22,127
astar,8735018410 | 4895209121 | 4506783904 | 5110342193,Mehmet Akif Ersoy Parkı | Laleli | Kanuni Sultan Suleyman 1 Turbesi | Hermes cafe,park_garden | viewpoint_attraction | museum_historic | food,5398.6722809499515,898.6722809499515,False,1758.57 | 1746.80 | 1295.49 | 523.25 | 74.58,119
astar,5110342193 | 4506783904 | 4895209121 | 8735018410,Hermes cafe | Kanuni Sultan Suleyman 1 Turbesi | Laleli | Mehmet Akif Ersoy Parkı,food | museum_historic | viewpoint_attraction | park_garden,5398.672280949953,898.6722809499533,False,74.58 | 523.25 | 1295.49 | 1746.80 | 1758.57,119
astar,8735018410 | 4506783904 | 5244807882 | 5110342147,Mehmet Akif Ersoy Parkı | Kanuni Sultan Suleyman 1 Turbesi | Merzifonlu Kara Mustafa Paşa Medresesi | tebessüm kafe,park_garden | museum_historic | viewpoint_attraction | food,5400.053674493821,900.0536744938208,False,1758.57 | 1603.54 | 966.29 | 925.27 | 146.40,140
astar,5244807882 | 4506783904 | 8735018410 | 5110342147,Merzifonlu Kara Mustafa Paşa Medresesi | Kanuni Sultan Suleyman 1 Turbesi | Mehmet Akif Ersoy Parkı | tebessüm kafe,viewpoint_attraction | museum_historic | park_garden | food,5400.053674493821,900.0536744938208,False,1040.90 | 966.29 | 1603.54 | 1642.94 | 146.40,140
astar,5110342147 | 8735018410 | 4506783904 | 5244807882,tebessüm kafe | Mehmet Akif Ersoy Parkı | Kanuni Sultan Suleyman 1 Turbesi | Merzifonlu Kara Mustafa Paşa Medresesi,food | park_garden | museum_historic | viewpoint_attraction,5400.053674493822,900.0536744938217,False,146.40 | 1642.94 | 1603.54 | 966.29 | 1040.90,140
astar,5110342147 | 5244807882 | 4506783904 | 8735018410,tebessüm kafe | Merzifonlu Kara Mustafa Paşa Medresesi | Kanuni Sultan Suleyman 1 Turbesi | Mehmet Akif Ersoy Parkı,food | viewpoint_attraction | museum_historic | park_garden,5400.053674493822,900.0536744938217,False,146.40 | 925.27 | 966.29 | 1603.54 | 1758.57,140
astar,5112732265 | 8735018410 | 5244807882 | 5110342147,Beyazıt Türk Hamam Kültürü Müzesi | Mehmet Akif Ersoy Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | tebessüm kafe,museum_historic | park_garden | viewpoint_attraction | food,3599.8992069116493,900.1007930883507,False,469.78 | 1340.79 | 717.67 | 925.27 | 146.40,92
astar,5110342147 | 5112732265 | 8735018410 | 5244807882,tebessüm kafe | Beyazıt Türk Hamam Kültürü Müzesi | Mehmet Akif Ersoy Parkı | Merzifonlu Kara Mustafa Paşa Medresesi,food | museum_historic | park_garden | viewpoint_attraction,3599.8992069116493,900.1007930883507,False,146.40 | 354.15 | 1340.79 | 717.67 | 1040.90,92
astar,5112732265 | 5244807882 | 8735018410 | 5110342147,Beyazıt Türk Hamam Kültürü Müzesi | Merzifonlu Kara Mustafa Paşa Medresesi | Mehmet Akif Ersoy Parkı | tebessüm kafe,museum_historic | viewpoint_attraction | park_garden | food,3599.899206911649,900.1007930883511,False,469.78 | 623.12 | 717.67 | 1642.94 | 146.40,92
astar,5110342147 | 5112732265 | 5244807882 | 8735018410,tebessüm kafe | Beyazıt Türk Hamam Kültürü Müzesi | Merzifonlu Kara Mustafa Paşa Medresesi | Mehmet Akif Ersoy Parkı,food | museum_historic | viewpoint_attraction | park_garden,3599.899206911649,900.1007930883511,False,146.40 | 354.15 | 623.12 | 717.67 | 1758.57,92
astar,5244807882 | 8735018410 | 5112732265 | 5110342147,Merzifonlu Kara Mustafa Paşa Medresesi | Mehmet Akif Ersoy Parkı | Beyazıt Türk Hamam Kültürü Müzesi | tebessüm kafe,viewpoint_attraction | park_garden | museum_historic | food,3599.8992069116484,900.1007930883516,False,1040.90 | 717.67 | 1340.79 | 354.15 | 146.40,92
astar,5110342147 | 8735018410 | 5244807882 | 5112732265,tebessüm kafe | Mehmet Akif Ersoy Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | Beyazıt Türk Hamam Kültürü Müzesi,food | park_garden | viewpoint_attraction | museum_historic,3599.8992069116484,900.1007930883516,False,146.40 | 1642.94 | 717.67 | 623.12 | 469.78,92
astar,5110342147 | 5244807882 | 8735018410 | 5112732265,tebessüm kafe | Merzifonlu Kara Mustafa Paşa Medresesi | Mehmet Akif Ersoy Parkı | Beyazıt Türk Hamam Kültürü Müzesi,food | viewpoint_attraction | park_garden | museum_historic,3599.8992069116484,900.1007930883516,False,146.40 | 925.27 | 717.67 | 1340.79 | 469.78,92
astar,8735018410 | 5244807882 | 5112732265 | 5110342147,Mehmet Akif Ersoy Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | Beyazıt Türk Hamam Kültürü Müzesi | tebessüm kafe,park_garden | viewpoint_attraction | museum_historic | food,3599.899206911648,900.100793088352,False,1758.57 | 717.67 | 623.12 | 354.15 | 146.40,92
astar,4895209121 | 5110342142 | 8735018410 | 5110342145,Laleli | Molla Hüsrev cami Turbası | Mehmet Akif Ersoy Parkı | Anit kafe,viewpoint_attraction | museum_historic | park_garden | food,5400.154801508229,900.154801508229,False,898.22 | 857.17 | 1799.62 | 1758.83 | 86.32,133
astar,8735018410 | 5110342145 | 6916379085 | 4895209121,Mehmet Akif Ersoy Parkı | Anit kafe | İstanbul’un Orta Noktası | Laleli,park_garden | food | museum_historic | viewpoint_attraction,5400.154801508229,900.154801508229,False,1758.57 | 1758.83 | 374.91 | 609.63 | 898.22,133
astar,8735018410 | 5110342145 | 4895209121 | 6916379085,Mehmet Akif Ersoy Parkı | Anit kafe | Laleli | İstanbul’un Orta Noktası,park_garden | food | viewpoint_attraction | museum_historic,5400.154801508229,900.154801508229,False,1758.57 | 1758.83 | 984.54 | 609.63 | 288.59,133
astar,5110342142 | 4895209121 | 5110342145 | 8735018410,Molla Hüsrev cami Turbası | Laleli | Anit kafe | Mehmet Akif Ersoy Parkı,museum_historic | viewpoint_attraction | food | park_garden,5400.15480150823,900.1548015082299,False,41.05 | 857.17 | 984.54 | 1758.83 | 1758.57,133
astar,8735018410 | 5110342145 | 5110342142 | 4895209121,Mehmet Akif Ersoy Parkı | Anit kafe | Molla Hüsrev cami Turbası | Laleli,park_garden | food | museum_historic | viewpoint_attraction,5400.15480150823,900.1548015082299,False,1758.57 | 1758.83 | 127.37 | 857.17 | 898.22,133
astar,8735018410 | 5110342145 | 4895209121 | 5110342142,Mehmet Akif Ersoy Parkı | Anit kafe | Laleli | Molla Hüsrev cami Turbası,park_garden | food | viewpoint_attraction | museum_historic,5400.15480150823,900.1548015082299,False,1758.57 | 1758.83 | 984.54 | 857.17 | 41.05,133
astar,4895209121 | 5110342142 | 5110342145 | 8735018410,Laleli | Molla Hüsrev cami Turbası | Anit kafe | Mehmet Akif Ersoy Parkı,viewpoint_attraction | museum_historic | food | park_garden,5400.15480150823,900.1548015082299,False,898.22 | 857.17 | 127.37 | 1758.83 | 1758.57,133
astar,5110342145 | 8735018410 | 5110342142 | 4895209121,Anit kafe | Mehmet Akif Ersoy Parkı | Molla Hüsrev cami Turbası | Laleli,food | park_garden | museum_historic | viewpoint_attraction,5400.15480150823,900.1548015082299,False,86.32 | 1758.83 | 1799.62 | 857.17 | 898.22,133
astar,6916379085 | 4895209121 | 5110342145 | 8735018410,İstanbul’un Orta Noktası | Laleli | Anit kafe | Mehmet Akif Ersoy Parkı,museum_historic | viewpoint_attraction | food | park_garden,5400.15480150823,900.1548015082299,False,288.59 | 609.63 | 984.54 | 1758.83 | 1758.57,133
astar,4895209121 | 6916379085 | 5110342145 | 8735018410,Laleli | İstanbul’un Orta Noktası | Anit kafe | Mehmet Akif Ersoy Parkı,viewpoint_attraction | museum_historic | food | park_garden,5400.15480150823,900.1548015082299,False,898.22 | 609.63 | 374.91 | 1758.83 | 1758.57,133
astar,5110342142 | 9867832017 | 5110342195 | 4763681623,Molla Hüsrev cami Turbası | Rainbow stairs | Gülsoy cafe | Alfred Heilbronn Botanik Bahçesi,museum_historic | viewpoint_attraction | food | park_garden,3599.420853156039,900.5791468439611,False,41.05 | 836.58 | 927.02 | 928.71 | 866.06,76
astar,4763681623 | 5110342195 | 9867832017 | 5110342142,Alfred Heilbronn Botanik Bahçesi | Gülsoy cafe | Rainbow stairs | Molla Hüsrev cami Turbası,park_garden | food | viewpoint_attraction | museum_historic,3599.420853156039,900.5791468439611,False,866.06 | 928.71 | 927.02 | 836.58 | 41.05,76
astar,5110342195 | 5110342142 | 5244807882 | 10127887983,Gülsoy cafe | Molla Hüsrev cami Turbası | Merzifonlu Kara Mustafa Paşa Medresesi | Keyci Hatun Parkı,food | museum_historic | viewpoint_attraction | park_garden,5401.114218909494,901.1142189094944,False,131.50 | 90.44 | 1081.95 | 2165.16 | 1932.06,128
astar,10127887983 | 5244807882 | 5110342142 | 5110342195,Keyci Hatun Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | Molla Hüsrev cami Turbası | Gülsoy cafe,park_garden | viewpoint_attraction | museum_historic | food,5401.114218909496,901.1142189094962,False,1932.06 | 2165.16 | 1081.95 | 90.44 | 131.50,128
astar,4506783904 | 5110342147 | 4895209121 | 13530207351,Kanuni Sultan Suleyman 1 Turbesi | tebessüm kafe | Laleli | Hoca Ahmet Yesevi Parkı,museum_historic | food | viewpoint_attraction | park_garden,5402.338807565651,902.3388075656512,False,448.67 | 428.20 | 934.00 | 1634.10 | 1957.37,138
astar,13530207351 | 4895209121 | 5110342147 | 4506783904,Hoca Ahmet Yesevi Parkı | Laleli | tebessüm kafe | Kanuni Sultan Suleyman 1 Turbesi,park_garden | viewpoint_attraction | food | museum_historic,5402.338807565651,902.3388075656512,False,1957.37 | 1634.10 | 934.00 | 428.20 | 448.67,138
astar,5110342142 | 5244807882 | 10127887983 | 5110342147,Molla Hüsrev cami Turbası | Merzifonlu Kara Mustafa Paşa Medresesi | Keyci Hatun Parkı | tebessüm kafe,museum_historic | viewpoint_attraction | park_garden | food,5402.39908343015,902.3990834301503,False,41.05 | 1081.95 | 2165.16 | 1967.83 | 146.40,127
astar,5244807882 | 10127887983 | 5110342147 | 5110342142,Merzifonlu Kara Mustafa Paşa Medresesi | Keyci Hatun Parkı | tebessüm kafe | Molla Hüsrev cami Turbası,viewpoint_attraction | park_garden | food | museum_historic,5402.39908343015,902.3990834301503,False,1040.90 | 2165.16 | 1967.83 | 187.45 | 41.05,127
astar,5110342142 | 5110342147 | 10127887983 | 5244807882,Molla Hüsrev cami Turbası | tebessüm kafe | Keyci Hatun Parkı | Merzifonlu Kara Mustafa Paşa Medresesi,museum_historic | food | park_garden | viewpoint_attraction,5402.399083430151,902.3990834301512,False,41.05 | 187.45 | 1967.83 | 2165.16 | 1040.90,127
astar,5110342147 | 10127887983 | 5244807882 | 5110342142,tebessüm kafe | Keyci Hatun Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | Molla Hüsrev cami Turbası,food | park_garden | viewpoint_attraction | museum_historic,5402.399083430151,902.3990834301512,False,146.40 | 1967.83 | 2165.16 | 1081.95 | 41.05,127
astar,13530207351 | 9867832017 | 5110342145 | 5112732265,Hoca Ahmet Yesevi Parkı | Rainbow stairs | Anit kafe | Beyazıt Türk Hamam Kültürü Müzesi,park_garden | viewpoint_attraction | food | museum_historic,5403.390125095795,903.3901250957952,False,1957.37 | 1796.99 | 709.20 | 470.05 | 469.78,148
astar,5112732265 | 5110342145 | 9867832017 | 13530207351,Beyazıt Türk Hamam Kültürü Müzesi | Anit kafe | Rainbow stairs | Hoca Ahmet Yesevi Parkı,museum_historic | food | viewpoint_attraction | park_garden,5403.390125095797,903.390125095797,False,469.78 | 470.05 | 709.20 | 1796.99 | 1957.37,148
astar,5110342195 | 13530207351 | 9867832017 | 5112732265,Gülsoy cafe | Hoca Ahmet Yesevi Parkı | Rainbow stairs | Beyazıt Türk Hamam Kültürü Müzesi,food | park_garden | viewpoint_attraction | museum_historic,5406.288345636977,906.2883456369773,False,131.50 | 2030.83 | 1796.99 | 977.19 | 469.78,150
astar,5112732265 | 9867832017 | 13530207351 | 5110342195,Beyazıt Türk Hamam Kültürü Müzesi | Rainbow stairs | Hoca Ahmet Yesevi Parkı | Gülsoy cafe,museum_historic | viewpoint_attraction | park_garden | food,5406.288345636979,906.2883456369791,False,469.78 | 977.19 | 1796.99 | 2030.83 | 131.50,150
astar,5110342147 | 5244807985 | 5112732265 | 10127887983,tebessüm kafe | Çorlulu Alipaşa Madresesi | Beyazıt Türk Hamam Kültürü Müzesi | Keyci Hatun Parkı,food | viewpoint_attraction | museum_historic | park_garden,5406.4321359527485,906.4321359527485,False,146.40 | 932.88 | 630.73 | 1764.36 | 1932.06,123
astar,10127887983 | 5112732265 | 5244807985 | 5110342147,Keyci Hatun Parkı | Beyazıt Türk Hamam Kültürü Müzesi | Çorlulu Alipaşa Madresesi | tebessüm kafe,park_garden | museum_historic | viewpoint_attraction | food,5406.432135952749,906.4321359527494,False,1932.06 | 1764.36 | 630.73 | 932.88 | 146.40,123
astar,5110342195 | 5112732265 | 5244807985 | 10127887983,Gülsoy cafe | Beyazıt Türk Hamam Kültürü Müzesi | Çorlulu Alipaşa Madresesi | Keyci Hatun Parkı,food | museum_historic | viewpoint_attraction | park_garden,5408.3928842386,908.3928842386003,False,131.50 | 533.85 | 630.73 | 2180.25 | 1932.06,127
astar,10127887983 | 5244807985 | 5112732265 | 5110342195,Keyci Hatun Parkı | Çorlulu Alipaşa Madresesi | Beyazıt Türk Hamam Kültürü Müzesi | Gülsoy cafe,park_garden | viewpoint_attraction | museum_historic | food,5408.392884238602,908.3928842386022,False,1932.06 | 2180.25 | 630.73 | 533.85 | 131.50,127
astar,5110342142 | 5110342193 | 10127887983 | 9867832017,Molla Hüsrev cami Turbası | Hermes cafe | Keyci Hatun Parkı | Rainbow stairs,museum_historic | food | park_garden | viewpoint_attraction,5409.544727743907,909.5447277439071,False,41.05 | 33.52 | 1857.48 | 2681.97 | 795.52,120
astar,9867832017 | 10127887983 | 5110342193 | 5110342142,Rainbow stairs | Keyci Hatun Parkı | Hermes cafe | Molla Hüsrev cami Turbası,viewpoint_attraction | park_garden | food | museum_historic,5409.544727743907,909.5447277439071,False,795.52 | 2681.97 | 1857.48 | 33.52 | 41.05,120
astar,5110342145 | 9867832017 | 10127887983 | 5110342142,Anit kafe | Rainbow stairs | Keyci Hatun Parkı | Molla Hüsrev cami Turbası,food | viewpoint_attraction | park_garden | museum_historic,5409.544727743907,909.5447277439071,False,86.32 | 709.20 | 2681.97 | 1891.00 | 41.05,120
astar,5110342142 | 5110342195 | 10127887983 | 9867832017,Molla Hüsrev cami Turbası | Gülsoy cafe | Keyci Hatun Parkı | Rainbow stairs,museum_historic | food | park_garden | viewpoint_attraction,5409.544727743907,909.5447277439071,False,41.05 | 90.44 | 1800.56 | 2681.97 | 795.52,120
astar,9867832017 | 10127887983 | 5110342195 | 5110342142,Rainbow stairs | Keyci Hatun Parkı | Gülsoy cafe | Molla Hüsrev cami Turbası,viewpoint_attraction | park_garden | food | museum_historic,5409.544727743907,909.5447277439071,False,795.52 | 2681.97 | 1800.56 | 90.44 | 41.05,120
astar,9867832017 | 10127887983 | 6916379085 | 5110342193,Rainbow stairs | Keyci Hatun Parkı | İstanbul’un Orta Noktası | Hermes cafe,viewpoint_attraction | park_garden | museum_historic | food,5409.544727743907,909.5447277439071,False,795.52 | 2681.97 | 1643.46 | 214.02 | 74.58,120
astar,5110342193 | 6916379085 | 10127887983 | 9867832017,Hermes cafe | İstanbul’un Orta Noktası | Keyci Hatun Parkı | Rainbow stairs,food | museum_historic | park_garden | viewpoint_attraction,5409.544727743907,909.5447277439071,False,74.58 | 214.02 | 1643.46 | 2681.97 | 795.52,120
astar,5110342145 | 9867832017 | 10127887983 | 6916379085,Anit kafe | Rainbow stairs | Keyci Hatun Parkı | İstanbul’un Orta Noktası,food | viewpoint_attraction | park_garden | museum_historic,5409.544727743907,909.5447277439071,False,86.32 | 709.20 | 2681.97 | 1643.46 | 288.59,120
astar,5110342195 | 6916379085 | 10127887983 | 9867832017,Gülsoy cafe | İstanbul’un Orta Noktası | Keyci Hatun Parkı | Rainbow stairs,food | museum_historic | park_garden | viewpoint_attraction,5409.544727743907,909.5447277439071,False,131.50 | 157.10 | 1643.46 | 2681.97 | 795.52,120
astar,4506783904 | 9867832017 | 10127887983 | 5110342193,Kanuni Sultan Suleyman 1 Turbesi | Rainbow stairs | Keyci Hatun Parkı | Hermes cafe,museum_historic | viewpoint_attraction | park_garden | food,5409.544727743907,909.5447277439071,False,448.67 | 346.85 | 2681.97 | 1857.48 | 74.58,120
astar,5110342193 | 10127887983 | 9867832017 | 4506783904,Hermes cafe | Keyci Hatun Parkı | Rainbow stairs | Kanuni Sultan Suleyman 1 Turbesi,food | park_garden | viewpoint_attraction | museum_historic,5409.544727743907,909.5447277439071,False,74.58 | 1857.48 | 2681.97 | 346.85 | 448.67,120
astar,5110342145 | 4506783904 | 9867832017 | 10127887983,Anit kafe | Kanuni Sultan Suleyman 1 Turbesi | Rainbow stairs | Keyci Hatun Parkı,food | museum_historic | viewpoint_attraction | park_garden,5409.544727743907,909.5447277439071,False,86.32 | 362.36 | 346.85 | 2681.97 | 1932.06,120
astar,5110342195 | 10127887983 | 9867832017 | 4506783904,Gülsoy cafe | Keyci Hatun Parkı | Rainbow stairs | Kanuni Sultan Suleyman 1 Turbesi,food | park_garden | viewpoint_attraction | museum_historic,5409.544727743907,909.5447277439071,False,131.50 | 1800.56 | 2681.97 | 346.85 | 448.67,120
astar,5110342142 | 10127887983 | 9867832017 | 5110342145,Molla Hüsrev cami Turbası | Keyci Hatun Parkı | Rainbow stairs | Anit kafe,museum_historic | park_garden | viewpoint_attraction | food,5409.544727743908,909.544727743908,False,41.05 | 1891.00 | 2681.97 | 709.20 | 86.32,120
astar,6916379085 | 10127887983 | 9867832017 | 5110342145,İstanbul’un Orta Noktası | Keyci Hatun Parkı | Rainbow stairs | Anit kafe,museum_historic | park_garden | viewpoint_attraction | food,5409.544727743908,909.544727743908,False,288.59 | 1643.46 | 2681.97 | 709.20 | 86.32,120
astar,9867832017 | 10127887983 | 6916379085 | 5110342195,Rainbow stairs | Keyci Hatun Parkı | İstanbul’un Orta Noktası | Gülsoy cafe,viewpoint_attraction | park_garden | museum_historic | food,5409.544727743908,909.544727743908,False,795.52 | 2681.97 | 1643.46 | 157.10 | 131.50,120
astar,4506783904 | 9867832017 | 10127887983 | 5110342195,Kanuni Sultan Suleyman 1 Turbesi | Rainbow stairs | Keyci Hatun Parkı | Gülsoy cafe,museum_historic | viewpoint_attraction | park_garden | food,5409.544727743908,909.544727743908,False,448.67 | 346.85 | 2681.97 | 1800.56 | 131.50,120
astar,10127887983 | 9867832017 | 4506783904 | 5110342145,Keyci Hatun Parkı | Rainbow stairs | Kanuni Sultan Suleyman 1 Turbesi | Anit kafe,park_garden | viewpoint_attraction | museum_historic | food,5409.544727743909,909.5447277439089,False,1932.06 | 2681.97 | 346.85 | 362.36 | 86.32,120
