osmid,y,x,elevation
1057574604,41.0084831,28.9280709,43.05253601074219
1057574619,41.0086729,28.9272621,41.44903182983398
1057574625,41.0086279,28.9278632,43.4882926940918
1057574663,41.0095603,28.9277323,43.03536224365234
1057574676,41.007483,28.9302297,43.23447036743164
1057574687,41.0078344,28.9312677,46.8495979309082
1057574699,41.0081242,28.9298442,44.05778503417969
1057574704,41.0085128,28.9298334,45.39448165893555
1057574735,41.0097572,28.9264333,40.98386383056641
1057574740,41.0096157,28.9273421,42.91629028320312
1057574787,41.0089403,28.9273012,42.22253799438477
1057574790,41.0083763,28.9272155,40.24351119995117
1057574797,41.0090782,28.9262615,40.09144592285156
1057574800,41.0089986,28.9268508,41.45776748657227
1057574810,41.0084018,28.9280063,43.17193222045898
1057574815,41.0084147,28.926706,37.81417465209961
1057574839,41.0096231,28.926406,40.50305938720703
1057574846,41.0097867,28.9256447,38.55556869506836
1057574850,41.0099747,28.9248828,35.65458679199219
1057574851,41.0100675,28.9244628,35.7153434753418
1057574863,41.0103322,28.9255266,40.50242614746094
1057574872,41.0100478,28.9257849,40.19062042236328
1057574885,41.0104722,28.9262385,41.15157318115234
1057574898,41.0116206,28.9270882,44.3535270690918
1057574904,41.0095135,28.9242885,34.73831939697266
1057574906,41.0093103,28.9263284,41.27024078369141
1057574919,41.0108525,28.9231816,44.12446975708008
1057574922,41.0101827,28.9229212,42.38904571533203
1057574934,41.0096994,28.9237873,37.01698303222656
1057574944,41.0101249,28.9238133,38.73539733886719
1057574949,41.0114109,28.9258566,42.79391098022461
1057574965,41.0122823,28.9252937,48.46064376831055
1057574975,41.0125053,28.9235451,48.92114639282227
1057575005,41.0111115,28.925853,42.1702880859375
1057575024,41.0098648,28.9264202,40.63868713378906
1057575028,41.0083617,28.9261567,37.95449829101562
1057575042,41.0117756,28.9242552,46.36013412475586
1057575050,41.0112019,28.9232413,45.18855285644531
1057575054,41.0106937,28.9240612,39.91254425048828
1057575074,41.0112305,28.9241854,46.07130813598633
1057575081,41.0091615,28.9241726,34.41272735595703
1057575113,41.0083488,28.9260228,37.02914047241211
1057575115,41.0083964,28.9257486,34.36423873901367
1057575145,41.0083527,28.9279017,43.26303100585938
1057575149,41.007644,28.9271767,38.55220794677734
1057575163,41.0069907,28.9270547,36.23865509033203
1057575174,41.0080948,28.9282388,43.08189010620117
1057575193,41.0075789,28.9253813,33.19480133056641
1057575205,41.0069759,28.9269237,36.58489227294922
1057575224,41.0077609,28.9244302,29.98409461975098
1057575273,41.0111521,28.9301929,54.35360717773438
1057575327,41.0079723,28.923686,30.94286918640137
1057575345,41.0074826,28.9253099,32.41843795776367
1057575356,41.0079987,28.9230394,30.09417533874512
1057575460,41.0113444,28.9309117,54.47028732299805
1057575463,41.0114649,28.9304963,54.5744514465332
1057575485,41.0120091,28.9268393,46.89820861816406
1057575490,41.0124888,28.9270143,49.19866943359375
1057575495,41.0119367,28.927245,46.94507217407227
1057575499,41.0124273,28.9272368,49.00887298583984
1057575536,41.0110633,28.9300449,54.06531143188477
1057575658,41.0133217,28.9236536,52.08351516723633
1057575660,41.0132865,28.9237805,52.2479362487793
1057575664,41.0130939,28.9245681,49.71540451049805
1057575756,41.0135752,28.9245156,53.41180038452148
1057575851,41.0048857,28.9255795,28.55768394470215
1057575855,41.0057466,28.9257321,31.4564208984375
1057575873,41.0053118,28.9264177,33.85367584228516
1057575886,41.0051139,28.9267098,33.81913375854492
1057575892,41.0038272,28.9254213,31.09770774841309
1057575908,41.0055728,28.9261883,32.57991027832031
1057575910,41.0054314,28.926936,34.87879943847656
1057575917,41.0053346,28.9279853,36.64538955688477
1057575922,41.0053982,28.9281749,36.01916122436523
1057575929,41.0053177,28.9289323,39.32545471191406
1057575945,41.0048047,28.9274356,37.85334396362305
1057575951,41.0069997,28.9282139,40.1270751953125
1057575960,41.0067278,28.928162,39.25883102416992
1057575978,41.0058654,28.9280936,37.92583084106445
1057575993,41.0065454,28.9291361,41.49116516113281
1057576014,41.0042444,28.9267276,35.46168899536133
1057576028,41.0050394,28.9267009,33.87508773803711
1057576033,41.0058086,28.9271754,35.02117919921875
1057576038,41.0069899,28.9271294,36.22891616821289
1057576048,41.0060753,28.9250097,28.79096221923828
1057576071,41.0048544,28.9273229,37.44579315185547
1057576079,41.0042004,28.9278419,35.50315856933594
1057576086,41.003963,28.9282634,35.42072677612305
1057576118,41.0062853,28.9290675,41.03129577636719
1057576136,41.0039815,28.9270811,36.72584915161133
1057576171,41.0051329,28.9289459,39.76834106445312
1057576189,41.0066985,28.9291682,41.63918685913086
1057576198,41.0070658,28.9291452,41.71933364868164
1057576228,41.0061177,28.9303385,41.98373794555664
1057576231,41.0060372,28.9305998,41.38486099243164
1057576251,41.0068613,28.9302921,42.75617599487305
1057576279,41.0044897,28.9297352,38.13315582275391
1057576282,41.0046159,28.9297962,38.53824996948242
1057576292,41.0056422,28.9303335,40.21907806396484
1057576305,41.0035531,28.9307934,38.15648651123047
1057576311,41.0042108,28.9304753,38.76850509643555
1057576458,41.0049324,28.9311891,38.11150741577148
1057576484,41.0057935,28.9301401,40.61371612548828
1057576502,41.003872,28.9282484,36.63230895996094
1057576534,41.0063264,28.9312079,40.9970817565918
1057576718,41.0073635,28.9359192,45.24119186401367
1057576771,41.0071284,28.9298656,41.83370590209961
1057576788,41.007303,28.9312425,45.52387237548828
1057576838,41.0062213,28.9335158,41.82343673706055
1057576848,41.006481,28.933537,43.58759307861328
1057576852,41.006802,28.9335263,45.44843292236328
1057576903,41.0064806,28.9337629,42.94501113891602
1057576944,41.0074023,28.9312494,45.82193756103516
1057576950,41.0073539,28.9350143,47.06554412841797
1057576954,41.0073339,28.936662,49.22353363037109
1057576977,41.0084017,28.9350501,46.83486938476562
1057576981,41.0078845,28.9350166,44.20275115966797
1057577107,41.0045216,28.9337967,33.39299392700195
1057577138,41.005563,28.9326977,39.92621612548828
1057577319,41.0053575,28.9361708,36.98594284057617
1057577335,41.0056617,28.9358964,39.57878875732422
1057577343,41.0059116,28.9357354,38.2670783996582
1057577362,41.0067789,28.9349727,40.12810516357422
1057577381,41.0059523,28.9362364,40.93177795410156
1057577418,41.0068038,28.9342115,42.48627090454102
1057577420,41.0055301,28.934849,36.92948150634766
1057577527,41.0054951,28.9336849,37.19787979125977
1057577609,41.0068229,28.9328324,46.28458786010742
1057577781,41.0068743,28.9312494,42.74741363525391
1057577916,41.0110059,28.9384594,50.20937728881836
1057578091,41.0082734,28.9371297,51.13457107543945
1057578144,41.0037764,28.9314864,36.09635925292969
1057578233,41.0104749,28.9382055,53.1244010925293
1057578234,41.0099828,28.9379749,54.28723907470703
1057578238,41.0078426,28.9369107,49.52302551269531
1058892357,41.0095551,28.9464226,23.81334686279297
1058892375,41.0084084,28.9463586,33.19573974609375
1058892382,41.0076129,28.9473351,22.8211727142334
1058892391,41.0087164,28.9472092,27.89206314086914
1058892397,41.0082412,28.9458125,33.82056427001953
1058892405,41.007841,28.9444541,39.85064315795898
1058892431,41.0070539,28.946639,15.41773223876953
1058892437,41.0069239,28.9473745,8.549793243408203
1058892449,41.0088028,28.9486157,19.80023193359375
1058892452,41.0088035,28.9492738,14.34949684143066
1058892455,41.008268,28.9489027,17.28830909729004
1058892458,41.0090393,28.9481322,19.87582206726074
1058892473,41.0087766,28.9473605,27.14716529846191
1058892482,41.0092111,28.9471163,24.99753189086914
1058892485,41.0096191,28.9467735,21.14936828613281
1058892493,41.0069049,28.9493097,6.7605299949646
1058892495,41.007157,28.9493074,7.548986434936523
1058892498,41.0075775,28.9493138,9.17821216583252
1058892500,41.0082588,28.9493311,13.39821910858154
1058892504,41.0085656,28.9492793,14.53648948669434
1058892510,41.0094296,28.9492942,11.44861698150635
1058892516,41.009446,28.9498292,10.7869873046875
1058892518,41.0085661,28.9497964,9.968042373657227
1058892524,41.0082664,28.9487465,17.92751312255859
1058892526,41.0075729,28.9486897,15.78856468200684
1058892527,41.0070418,28.9486083,7.16569995880127
1058892533,41.0069785,28.9480882,8.006895065307617
1058892535,41.0075626,28.9480236,20.45955657958984
1058892538,41.0082645,28.9480111,24.22745704650879
1058892543,41.0089235,28.9478087,22.78600120544434
1058892555,41.0082723,28.948619,18.12957954406738
1058892562,41.0091634,28.9485135,16.50850868225098
1058892571,41.008231,28.9515971,10.20433902740479
1058892573,41.0076026,28.951592,11.61475849151611
1058892575,41.0070026,28.9515882,7.346628665924072
1058892578,41.0064262,28.9516204,3.379679679870605
1058892581,41.0065561,28.9534075,6.156718730926514
1058892583,41.0070585,28.9524955,7.575211048126221
1058892586,41.0076487,28.9524622,10.51652240753174
1058892587,41.0082335,28.9524279,13.26798152923584
1058892593,41.0076795,28.9533312,9.387301445007324
1058892595,41.0075936,28.9501739,9.642424583435059
1058892606,41.0075983,28.9456421,33.91803741455078
1058892610,41.0080434,28.9451362,38.86320877075195
1058892618,41.0072168,28.9501754,8.28510570526123
1058892631,41.0068456,28.9471394,7.286187171936035
1058892638,41.0081688,28.9455406,35.19164276123047
1058892647,41.0095016,28.9495058,10.67642402648926
1058892677,41.0050253,28.9502038,0.8290199041366577
1058892752,41.0062451,28.9501803,3.048439741134644
1058892764,41.0082399,28.9501701,8.151748657226562
1058892767,41.0082677,28.953308,9.774418830871582
1058892795,41.0103177,28.9452837,20.77969741821289
1058892800,41.0098707,28.9470792,17.47295951843262
1058892851,41.0093265,28.945183,28.28387451171875
1058892881,41.0048102,28.9470257,2.419492244720459
1058892921,41.0060234,28.950179,2.940590143203735
1058892942,41.0051112,28.9453257,5.978251457214355
1058892945,41.0050219,28.9458689,4.695600032806396
1058892973,41.0100038,28.9505974,10.24978160858154
1058892974,41.010037,28.9505461,10.25001525878906
1058892999,41.0115407,28.9483509,11.79190349578857
1058893007,41.0159597,28.9420004,17.41814041137695
1058893085,41.0098363,28.9490623,11.73277759552002
1058893244,41.0090639,28.9531559,12.01777648925781
1058893308,41.0120173,28.9532007,22.46095657348633
1058893359,41.0118966,28.9533858,21.53882598876953
1058893412,41.0157308,28.9417777,17.27699089050293
1058893417,41.01454,28.9435619,15.19985961914062
1058893478,41.0143777,28.9542752,36.47900772094727
1058893798,41.0050837,28.943082,21.71101188659668
1058893814,41.0041298,28.94379,9.9710111618042
1058893840,41.0033583,28.9405411,10.98775863647461
1058893842,41.0033326,28.940461,11.53921985626221
1058893844,41.0032437,28.9400466,11.47493839263916
1058893857,41.0041036,28.9391179,24.98266220092773
1058893867,41.0034082,28.9421378,5.562015533447266
1058893893,41.0029928,28.9407527,7.049376010894775
1058893896,41.0029733,28.9406308,7.119297981262207
1058893937,41.0059853,28.938532,41.24043273925781
1058893992,41.0069201,28.9418785,42.58034896850586
1058894000,41.0053139,28.9430148,23.51121139526367
1058894004,41.003901,28.9441842,5.827865123748779
1058894027,41.0080927,28.9452969,38.33766174316406
1058894072,41.0031563,28.9476466,2.337011814117432
1058894080,41.0035826,28.9465006,2.322045087814331
1058894082,41.0037401,28.9439598,5.524088859558105
1058894104,41.0031746,28.9512507,1.768323540687561
1058894105,41.0034437,28.9522423,1.316959023475647
1058894107,41.0036862,28.9530862,0.2548302114009857
1058894108,41.0035378,28.9513231,1.458659887313843
1058894109,41.0037069,28.9520964,1.37224018573761
1058894110,41.0039946,28.952899,0.907964289188385
1058894122,41.0042815,28.9527312,1.239373207092285
1058894126,41.0039858,28.9519485,1.571297764778137
1058894129,41.0037594,28.9513993,1.353942513465881
1058894146,41.0069314,28.9501766,6.028252601623535
1058894152,41.0067535,28.9468152,8.95044994354248
1058894172,41.0044211,28.9448474,3.451026678085327
1058894180,41.0035571,28.9436898,4.211818218231201
1058894261,41.0041343,28.9454309,1.594114184379578
1058894291,41.0028899,28.9512661,1.542629361152649
1058894304,41.0041821,28.9518173,1.781132578849792
1058894308,41.0044935,28.9526093,2.171435594558716
1058894309,41.0046419,28.9530785,0.5739349126815796
1058894310,41.0047029,28.9533329,-0.6097561120986938
1058894316,41.0034333,28.9532503,-0.846007764339447
1058894325,41.0031894,28.9524158,1.188416123390198
1058894329,41.0030437,28.9502001,0.4067740142345428
1058894369,41.0016991,28.9505125,0.2944192290306091
1058894376,41.0023512,28.9503042,0.3254673480987549
1058894455,41.0144391,28.954162,36.45725250244141
1058995726,41.0100796,28.9421422,42.68500518798828
1058995728,41.009653,28.9417878,44.8170280456543
1058995742,41.0103509,28.9426213,36.10986328125
1058995747,41.0108345,28.9409371,40.47758483886719
1058995749,41.0108187,28.9417762,35.98958206176758
1058995753,41.0107172,28.9398656,49.83671569824219
1058995758,41.0109898,28.9385352,50.14860153198242
1058995770,41.0064195,28.9444447,26.39765930175781
1058995771,41.0061503,28.9450135,21.22515296936035
1058995776,41.0094676,28.94109,43.04332733154297
1058995777,41.009833,28.9413748,49.23770904541016
1058995778,41.0102595,28.9417043,44.64063262939453
1058995779,41.0104155,28.9417476,42.09420394897461
1058995783,41.0104731,28.9382828,53.16263961791992
1058995784,41.010487,28.938939,52.64105606079102
1058995787,41.0104856,28.939378,54.19802856445312
1058995789,41.0104631,28.9398632,52.06942367553711
1058995791,41.0104398,28.9409332,48.38444519042969
1058995792,41.0104157,28.9426535,35.7830924987793
1058995805,41.0099809,28.9389165,53.31830978393555
1058995808,41.0099809,28.9393662,53.1584358215332
1058995810,41.0098078,28.9427933,37.89999771118164
1058995812,41.0093562,28.9424633,43.09359741210938
1058995816,41.0094442,28.9404343,48.50825119018555
1058995818,41.0088043,28.9408409,45.1629638671875
1058995822,41.0094483,28.9402062,49.36735534667969
1058995824,41.008908,28.9402441,48.58436965942383
1058995829,41.0099575,28.9424106,39.87861251831055
1058995835,41.0091809,28.94288,42.88531494140625
1058995839,41.0088767,28.9426081,43.2426872253418
1058995841,41.0099763,28.9398347,51.7367057800293
1058995844,41.0099512,28.9409149,52.10317611694336
1058995847,41.0095324,28.9420741,43.73384857177734
1058995854,41.0109224,28.9429466,28.31265830993652
1058995856,41.0088151,28.9423038,44.40398406982422
1058995861,41.007717,28.9369135,50.82217788696289
1058995878,41.0089239,28.9390674,51.57084655761719
1058995888,41.0077461,28.9395919,47.1210823059082
1058995903,41.0086112,28.937375,51.35475540161133
1058995912,41.0082824,28.9399223,49.10450744628906
1058995920,41.0114596,28.9409404,33.67691421508789
1058995926,41.008523,28.9408824,45.03472137451172
1058995936,41.0094468,28.9398224,50.46649169921875
1058995937,41.0089117,28.9398166,50.06711959838867
1058995942,41.0079866,28.9400568,47.98202133178711
1058995954,41.0094532,28.9378088,53.14407730102539
1058995962,41.0079633,28.9370442,50.69182586669922
1058995974,41.006146,28.9363278,41.25807571411133
1058995982,41.0076329,28.9402007,48.05512237548828
1058995985,41.0079306,28.9399504,47.84358596801758
1058995988,41.0072055,28.9393719,45.20760726928711
1058995989,41.007521,28.9390977,46.87071990966797
1058995992,41.0076298,28.9399236,47.7811393737793
1058995994,41.0078275,28.9397386,48.61672210693359
1058996000,41.0076981,28.9394899,45.8919792175293
1058996011,41.007094,28.9379409,45.84580230712891
1058996014,41.0063753,28.9382756,44.18879318237305
1058996027,41.0068064,28.9393728,42.7238883972168
1058996032,41.0074734,28.9406359,46.10118865966797
1058996044,41.0063304,28.9397012,40.44228363037109
1058996075,41.005955,28.9362923,41.04707717895508
1058996086,41.0080615,28.9428146,45.42766189575195
1058996090,41.0078587,28.9420285,45.26391220092773
1058996093,41.0077233,28.9417581,45.09757995605469
1058996103,41.0075495,28.9418848,45.00778961181641
1058996105,41.0079484,28.9424127,45.27609634399414
1058996106,41.0072999,28.9426943,44.38205718994141
1058996109,41.0081452,28.9410903,45.88711547851562
1058996114,41.0077185,28.9410591,45.72804260253906
1058996122,41.0075198,28.9406106,46.3665657043457
1058996127,41.0068971,28.9409526,43.10652923583984
1058996129,41.0072154,28.9416492,45.06417083740234
1058996142,41.0086815,28.9437229,37.75770568847656
1058996146,41.0086267,28.943736,38.3469352722168
1058996150,41.0083409,28.9438131,41.30752944946289
1058996158,41.0078757,28.9435466,43.5380859375
1058996161,41.0079627,28.9439391,42.50802993774414
1058996165,41.0082296,28.9427347,45.90281677246094
1058996175,41.0085179,28.9428424,45.05512237548828
1058996177,41.008466,28.9426154,45.22263336181641
1058996194,41.007732,28.9440262,41.98097991943359
1058996198,41.0090514,28.9436395,36.92356872558594
1058996208,41.0071058,28.9422958,43.34722518920898
1058996211,41.0084275,28.9412987,45.26105499267578
1058996213,41.0086411,28.941166,44.99291610717773
1058996227,41.0066342,28.9411142,41.77115249633789
1058996230,41.0081041,28.9402821,48.47137451171875
1058996240,41.0054058,28.9446594,11.6400089263916
1058996244,41.0051705,28.9438929,19.19685363769531
1058996245,41.0050294,28.9436697,20.01676940917969
1058996249,41.0055581,28.943435,25.44547653198242
1058996252,41.0057695,28.9424826,31.51605415344238
1058996265,41.0075164,28.9431495,43.12530136108398
1058996267,41.0088581,28.9425427,43.38321304321289
1058996274,41.0061628,28.9421865,36.62358474731445
1058996279,41.0067265,28.9364182,41.68368911743164
1058996287,41.0042866,28.9438295,11.4436674118042
1058996288,41.0046377,28.9443886,9.580083847045898
1058996293,41.007131,28.9460553,22.69096183776855
1058996302,41.0058373,28.944855,15.01832580566406
1058996305,41.004822,28.9440281,14.44420528411865
1058996308,41.0055931,28.9455297,6.769855499267578
1058996321,41.007313,28.9455337,30.18264007568359
1058996556,41.0050761,28.9432144,21.2660026550293
1059136956,41.021802,28.9276118,66.87262725830078
1059136957,41.0220405,28.9277432,66.46746063232422
1059136963,41.0224549,28.9274579,62.90301513671875
1059136969,41.0204057,28.934694,25.61526489257812
1059136972,41.0212308,28.9334851,27.72224235534668
1059136998,41.020867,28.928189,62.88393783569336
1059137003,41.0216376,28.9291504,61.74832153320312
1059137005,41.0219581,28.9268786,66.4566650390625
1059137006,41.0216981,28.9272162,66.3056411743164
1059137007,41.0213144,28.9270381,64.88867950439453
1059137018,41.0215112,28.928129,66.41690063476562
1059137021,41.0216229,28.9279619,67.67757415771484
1059137025,41.0218784,28.9274749,66.58528137207031
1059137026,41.0221207,28.9270764,64.64795684814453
1059137034,41.0217592,28.9281068,67.2835922241211
1059137038,41.0211306,28.9275166,64.81454467773438
1059137054,41.020819,28.9270786,65.55683898925781
1059137056,41.0209002,28.9268076,65.62499237060547
1059137064,41.0215596,28.9264551,66.41355895996094
1059137069,41.0199026,28.9262938,64.72020721435547
1059137075,41.0198646,28.9274185,61.93872451782227
1059137079,41.0199901,28.9280631,61.87545394897461
1059137082,41.0196777,28.9280147,60.37499618530273
1059137089,41.0202864,28.9256149,66.8365478515625
1059137093,41.0202734,28.925973,67.53411102294922
1059137094,41.0205271,28.92619,67.4660873413086
1059137096,41.0200977,28.9264262,65.98458862304688
1059137106,41.0207791,28.9327943,28.83609008789062
1059137109,41.023145,28.9306762,37.5944709777832
1059137115,41.0192526,28.9273013,61.41257095336914
1059137117,41.0186907,28.9278845,56.96742248535156
1059137120,41.0200833,28.9254919,65.45474243164062
1059137127,41.0202749,28.926593,66.26070404052734
1059137133,41.020686,28.9259618,66.96569061279297
1059137138,41.0234045,28.9284439,50.95610427856445
1059137139,41.0229049,28.9291322,46.10735702514648
1059137142,41.0205268,28.9312786,39.86611175537109
1059137143,41.0211872,28.9307546,41.59467697143555
1059137147,41.0218326,28.9297696,53.40044021606445
1059137149,41.0210408,28.9304438,53.19648361206055
1059137151,41.0229632,28.9285749,54.02602767944336
1059137157,41.0227338,28.9288876,51.64435958862305
1059137163,41.0240373,28.929817,40.66167831420898
1059137166,41.023895,28.929668,41.5283088684082
1059137177,41.0228741,28.927911,57.8465576171875
1059137178,41.0224184,28.9283473,59.97982788085938
1059137179,41.0217821,28.9289766,61.33260345458984
1059137190,41.0212567,28.9296707,62.79843902587891
1059137192,41.0214153,28.9301205,56.0623893737793
1059137199,41.0226778,28.9288119,53.15554809570312
1059137206,41.0231602,28.9297201,40.90977478027344
1059137218,41.020571,28.9322066,34.31538772583008
1059137221,41.020528,28.9307922,47.58724975585938
1059137224,41.0220283,28.9295878,52.54198455810547
1059137230,41.0205276,28.929791,59.56171798706055
1059137246,41.0195097,28.930139,49.96299362182617
1059137251,41.0192667,28.9291695,54.87606430053711
1059137253,41.019645,28.9292367,54.67736434936523
1059137254,41.0197173,28.9288538,57.85606002807617
1059137257,41.0198324,28.9281075,61.33161544799805
1059137262,41.0206637,28.928925,60.83310699462891
1059137264,41.0203771,28.9287435,61.35430526733398
1059137267,41.0201638,28.9281519,62.18643569946289
1059137270,41.0200866,28.9286625,60.78950500488281
1059137275,41.0199668,28.9307905,45.61241912841797
1059137277,41.0199071,28.9311634,41.4815788269043
1059137278,41.0198579,28.9316085,38.61117935180664
1059137279,41.0197798,28.932137,33.3354606628418
1059137282,41.0176688,28.9311775,49.28981018066406
1059137289,41.0185581,28.9313562,46.92296600341797
1059137291,41.0194988,28.9315491,40.93807601928711
1059137296,41.020543,28.9316814,35.33903503417969
1059137299,41.0195399,28.9310998,43.05278015136719
1059137300,41.0186104,28.9309389,47.45618057250977
1059137301,41.0178568,28.9308322,50.12481689453125
1059137305,41.0205314,28.9294752,59.339599609375
1059137325,41.0178073,28.9295553,54.55585098266602
1059137329,41.0187301,28.9296016,51.75461578369141
1059137335,41.0180379,28.9304525,50.60549926757812
1059137336,41.017562,28.9313579,49.28167343139648
1059137337,41.0172932,28.9317904,48.87788391113281
1059137339,41.017138,28.9307988,53.40595245361328
1059137346,41.0205283,28.9309274,45.61439514160156
1059137352,41.0186446,28.9305478,49.18135452270508
1059137370,41.0206692,28.9282458,62.58919906616211
1059137392,41.0206819,28.9280418,62.37632369995117
1059137405,41.0207736,28.9284997,61.54427337646484
1059137411,41.0205591,28.9324909,31.47333908081055
1059137419,41.0168042,28.9312066,54.09690856933594
1059137427,41.0183721,28.9321807,39.35256958007812
1059137441,41.0214205,28.9340392,27.68120384216309
1059137446,41.018801,28.9279765,57.63012313842773
1059137447,41.0187897,28.92862,57.29657745361328
1059137459,41.0178873,28.9294139,54.88007736206055
1059137533,41.0178855,28.9281512,55.17063140869141
1059137547,41.0183736,28.9277487,56.2540397644043
1059239155,41.0142224,28.9370096,45.93474960327148
1059239161,41.0137957,28.9378564,42.53364181518555
1059239165,41.0135057,28.9384319,40.4619255065918
1059239170,41.0129753,28.9394385,39.12189102172852
1059239190,41.0139274,28.9387798,37.01986694335938
1059239202,41.0143306,28.939153,32.34052276611328
1059239205,41.0148833,28.9397078,26.39672660827637
1059239213,41.0156147,28.9403843,19.37320899963379
1059239230,41.0145218,28.9403083,24.33658409118652
1059239245,41.0154123,28.9380416,31.55617713928223
1059239249,41.0149568,28.9388387,32.59051513671875
1059239265,41.0146568,28.9373771,40.22195816040039
1059239271,41.0142219,28.9382135,36.78926086425781
1059239276,41.0134438,28.9396817,36.68870162963867
1059239295,41.0167058,28.9400285,19.04320907592773
1059239300,41.016476,28.9397018,18.81061172485352
1059239306,41.0160629,28.9391179,21.64482116699219
1059239330,41.0155101,28.939383,30.06107330322266
1059239332,41.0153603,28.9373433,34.13932037353516
1059239352,41.0162248,28.9386188,22.7026481628418
1059239354,41.0150286,28.9377727,35.788818359375
1059239358,41.0149151,28.9376502,37.16953277587891
1059239375,41.0146271,28.9385559,35.04780960083008
1059239402,41.0156755,28.9368859,34.99698638916016
1059239438,41.0172824,28.9372428,24.70104598999023
1059239444,41.0174132,28.938985,20.75531387329102
1059239446,41.0175732,28.9391722,20.35094833374023
1059239480,41.0167355,28.940387,18.84241485595703
1059239529,41.0149265,28.941526,17.47072792053223
1059239531,41.0143133,28.9408934,19.36906242370605
1059239536,41.0137102,28.9403744,32.63954162597656
1059239555,41.013506,28.9414029,20.35907554626465
1059239557,41.0139676,28.9416718,18.24503326416016
1059239565,41.0152003,28.9410336,18.73761749267578
1059239574,41.0147194,28.942091,16.86906242370605
1059239578,41.0144146,28.9428337,18.94333076477051
1059239590,41.0151744,28.9426335,17.24469947814941
1059239608,41.0123256,28.941367,33.96465682983398
1059239617,41.0128037,28.9403747,35.03181457519531
1059239620,41.0131806,28.9396283,38.3160400390625
1059239632,41.0134169,28.9409222,25.8114070892334
1059239668,41.0130289,28.9437742,21.88481903076172
1059239670,41.0127814,28.9443679,21.58562088012695
1059239674,41.0126912,28.9435386,24.30044937133789
1059239683,41.0124535,28.9441141,20.73427963256836
1059239685,41.0131582,28.9438742,19.91271781921387
1059239688,41.0134274,28.9432529,20.06169128417969
1059239691,41.0136862,28.9423451,20.55742835998535
1059239701,41.0137428,28.9434963,16.73172950744629
1059239703,41.0126162,28.9426479,24.48418235778809
1059239723,41.0117717,28.943606,26.79254341125488
1059239740,41.0114781,28.9442765,25.4378662109375
1059239746,41.0112846,28.9446836,24.24172782897949
1059239760,41.011264,28.9425158,28.41469573974609
1059239765,41.0123416,28.9432882,24.21070671081543
1059239770,41.0133611,28.9440375,16.88815689086914
1059239781,41.0123245,28.9446508,17.05279922485352
1059239787,41.0125253,28.9441629,20.39217948913574
1059239800,41.0108777,28.9439924,23.64532089233398
1059239802,41.0120428,28.9444551,20.80727577209473
1059239811,41.0129804,28.9418361,28.04172706604004
1059239817,41.0140879,28.9426204,19.33659744262695
1059239820,41.0148015,28.9431743,16.39970588684082
1059239833,41.0110982,28.9431499,27.46267700195312
1059239837,41.0121302,28.9438546,25.46687316894531
1059239838,41.0130278,28.9445724,20.93431282043457
1059239841,41.0133601,28.9448308,15.61521625518799
1059239847,41.0135165,28.9450437,14.76432418823242
1059239862,41.0107542,28.9444988,23.15036392211914
1059239865,41.0120005,28.9450341,20.07500648498535
1059239895,41.0139191,28.9399216,33.91625595092773
1059239898,41.0138931,28.939995,33.72617721557617
1059239922,41.0118527,28.9463397,16.01335906982422
1059239926,41.0110331,28.9460481,21.94456481933594
1059239944,41.0119741,28.945687,18.86532783508301
1059239948,41.0119048,28.9470359,14.26504993438721
1059239951,41.0120883,28.9471092,13.23868083953857
1059239981,41.01072,28.9468886,18.24327659606934
1059239992,41.0115489,28.9464957,18.22611045837402
1059239994,41.0113054,28.9470861,15.58333396911621
1059240010,41.0118448,28.9478966,12.23513603210449
1059240028,41.0105469,28.9484293,13.6171703338623
1059240030,41.0107909,28.9476018,13.92798042297363
1059240036,41.0113815,28.9477307,13.18262100219727
1059240044,41.0117266,28.9472773,14.23892307281494
1059240050,41.01084,28.9469658,17.54031181335449
1059240057,41.0105849,28.947538,14.60949802398682
1059240066,41.010054,28.9473087,16.13114356994629
1059240076,41.0111351,28.9485225,12.17968940734863
1059240226,41.0154379,28.9411157,18.26624488830566
1059240228,41.0156364,28.9416107,17.63551902770996
1059240231,41.0155173,28.9421171,17.40531730651855
1059240248,41.0158906,28.9413168,17.89635276794434
1059240255,41.0162326,28.9416029,17.75001335144043
1059240262,41.0159965,28.9413739,17.80337142944336
1059240265,41.0155248,28.9410814,17.48514938354492
1059240309,41.0123813,28.9394714,39.38605499267578
1059240352,41.0160677,28.9418642,17.70423126220703
1059240365,41.0158251,28.9416332,17.09797477722168
1059525651,41.0234712,28.9599841,5.339141368865967
1059525658,41.0231608,28.960352,3.167417764663696
1059525660,41.0227768,28.9608172,1.631533265113831
1059525706,41.0224633,28.9604015,3.229426145553589
1059525711,41.0220472,28.9603937,5.178473472595215
1059525745,41.0216009,28.9604127,5.028367519378662
1059525787,41.0215608,28.9623153,2.116394519805908
1059525877,41.0227327,28.9612729,0.1302052885293961
1059525886,41.0229129,28.9612874,0.3645095527172089
1059525915,41.0228377,28.9618867,2.051587581634521
1059526006,41.0223147,28.9614059,0.2630411386489868
1059526040,41.0219355,28.9608697,5.051910877227783
1059526259,41.0236207,28.9606402,0.9819989204406738
1059526297,41.0168308,28.9507076,49.29817199707031
1059526385,41.0148221,28.9546397,38.07069396972656
1059526402,41.0165634,28.9562579,30.06955909729004
1059526409,41.0192139,28.9583884,14.26132202148438
